GeneID	Length	fifth.sorted.bam
ENSG00000228717	1487	1
ENSG00000278724	281	1
ENSG00000287918	93759	37
ENSG00000160131	12850	1391
ENSG00000270052	629	0
ENSG00000214915	695	0
ENSG00000166049	113065	41
ENSG00000130032	11318	290
ENSG00000147378	7160	10
ENSG00000183862	6854	7
ENSG00000229967	9538	2
ENSG00000147381	12662	0
ENSG00000102287	21557	781
ENSG00000284363	81	0
ENSG00000283751	85	0
ENSG00000228965	880	0
ENSG00000242520	942	0
ENSG00000266560	23563	11
ENSG00000124260	5269	0
ENSG00000231937	47975	4
ENSG00000011677	285082	102
ENSG00000252205	105	0
ENSG00000207957	81	0
ENSG00000211583	109	0
ENSG00000207818	81	0
ENSG00000223940	1448	394
ENSG00000287394	124024	57
ENSG00000268089	19648	0
ENSG00000269475	1033	0
ENSG00000221867	3581	0
ENSG00000268902	6289	0
ENSG00000183305	4022	0
ENSG00000198930	6252	1
ENSG00000213401	3913	0
ENSG00000242599	7159	0
ENSG00000231447	946	0
ENSG00000268606	4022	0
ENSG00000268916	6302	1
ENSG00000197172	3612	1
ENSG00000286051	22505	4
ENSG00000147400	3764	863
ENSG00000147383	38763	870
ENSG00000147394	59039	2436
ENSG00000286939	1688	0
ENSG00000198883	5293	3
ENSG00000234200	1364	0
ENSG00000229979	264	0
ENSG00000183837	4059	75
ENSG00000235961	2566	184
ENSG00000268883	1200	117
ENSG00000224931	6179	0
ENSG00000198681	4597	0
ENSG00000235219	2491	0
ENSG00000273877	4709	0
ENSG00000231600	577	0
ENSG00000278803	6186	0
ENSG00000225110	4088	0
ENSG00000063587	25964	1331
ENSG00000232249	224	0
ENSG00000214897	5754	4
ENSG00000265170	298	0
ENSG00000189420	8160	95
ENSG00000183479	25868	192
ENSG00000213397	47851	27
ENSG00000224963	7823	0
ENSG00000182492	14567	7343
ENSG00000067842	65264	21
ENSG00000262919	12121	688
ENSG00000260081	14623	6
ENSG00000217889	852	0
ENSG00000130829	8835	693
ENSG00000237793	531	11
ENSG00000244335	285	1
ENSG00000130822	19278	140
ENSG00000130821	8663	5262
ENSG00000185825	24074	4269
ENSG00000101986	19900	1077
ENSG00000232725	30853	75
ENSG00000198753	15151	6444
ENSG00000184343	9321	369
ENSG00000067829	8758	4073
ENSG00000180879	4984	3145
ENSG00000067840	28400	4257
ENSG00000184844	315	10
ENSG00000198910	24660	253
ENSG00000284987	37003	16
ENSG00000273769	8319	0
ENSG00000126895	4636	0
ENSG00000089820	27633	4193
ENSG00000102030	5856	0
ENSG00000102032	9419	151
ENSG00000172534	24262	18067
ENSG00000235802	763	0
ENSG00000177854	10441	318
ENSG00000265176	81	0
ENSG00000283694	79	0
ENSG00000184216	9397	9366
ENSG00000284286	70	1
ENSG00000169057	115531	5842
ENSG00000102076	14790	9
ENSG00000277008	16993	16
ENSG00000268221	14266	8
ENSG00000274962	17017	9
ENSG00000166160	13531	7
ENSG00000277009	17674	10
ENSG00000269433	14268	4
ENSG00000278057	24589	37
ENSG00000007350	34556	53
ENSG00000231830	1078	7
ENSG00000196924	26115	214990
ENSG00000285018	2340	85
ENSG00000102119	2251	2929
ENSG00000147403	19214	18608
ENSG00000280195	1939	0
ENSG00000207165	135	0
ENSG00000013563	10877	270
ENSG00000102125	10203	1991
ENSG00000197180	4100	55
ENSG00000071553	7872	14187
ENSG00000203879	6555	10594
ENSG00000071859	6514	2706
ENSG00000276350	67	0
ENSG00000130827	19499	8993
ENSG00000196976	1489	270
ENSG00000102178	2899	2529
ENSG00000126903	3385	4238
ENSG00000264484	299	0
ENSG00000071889	10084	3611
ENSG00000261773	792	3
ENSG00000160211	16182	3560
ENSG00000269335	23848	3198
ENSG00000279245	713	22
ENSG00000273041	1073	59
ENSG00000268651	1689	9
ENSG00000232155	93	0
ENSG00000184033	1674	10
ENSG00000273773	76	0
ENSG00000213338	1073	56
ENSG00000272681	713	22
ENSG00000275882	8298	2610
ENSG00000126890	1608	5
ENSG00000226141	780	8
ENSG00000237619	903	0
ENSG00000160219	76335	173
ENSG00000130826	14948	2192
ENSG00000206948	132	0
ENSG00000284450	61	0
ENSG00000206693	129	0
ENSG00000130830	42324	934
ENSG00000229237	303	0
ENSG00000203870	11315	4
ENSG00000185010	191153	1320
ENSG00000274183	587	0
ENSG00000277203	1713	0
ENSG00000221533	99	0
ENSG00000224069	532	0
ENSG00000237859	10219	0
ENSG00000233688	605	0
ENSG00000165775	34325	862
ENSG00000288258	3898	0
ENSG00000182712	9515	37
ENSG00000214827	83904	323
ENSG00000185515	51655	0
ENSG00000235991	19393	8
ENSG00000155959	42835	743
ENSG00000224978	718	0
ENSG00000155961	6257	93
ENSG00000155962	58447	786
ENSG00000225008	994	0
ENSG00000228986	1264	0
ENSG00000230491	244	0
ENSG00000224216	17100	482
ENSG00000230578	1048	0
ENSG00000277858	591	10
ENSG00000274791	1116	827
ENSG00000221190	99	0
ENSG00000277150	1707	1265
ENSG00000221603	99	0
ENSG00000277745	591	9
ENSG00000224533	145077	433
ENSG00000225393	18761	0
ENSG00000185973	180934	101
ENSG00000168939	14648	131
ENSG00000237801	992	3
ENSG00000237040	250	0
ENSG00000124333	62425	1519
ENSG00000228410	334	0
ENSG00000223484	880	0
ENSG00000124334	13237	13
ENSG00000270726	18019	219
ENSG00000185203	2215	0
ENSG00000182484	4885	5292
ENSG00000227159	2214	62
ENSG00000253620	230	21
ENSG00000253896	7175	12
ENSG00000254193	145	5
ENSG00000253612	208	1
ENSG00000176269	995	1
ENSG00000255464	178	5
ENSG00000253166	238	8
ENSG00000223508	19046	187
ENSG00000172748	32567	329
ENSG00000272812	574	0
ENSG00000272240	541	0
ENSG00000273402	625	0
ENSG00000254104	358	0
ENSG00000249868	19894	131
ENSG00000182366	8149	20
ENSG00000147364	71540	2208
ENSG00000272293	630	0
ENSG00000279852	2396	37
ENSG00000180190	55990	1143
ENSG00000104714	123361	2790
ENSG00000254207	690	0
ENSG00000198010	970879	400
ENSG00000282375	1827	0
ENSG00000282759	1862	0
ENSG00000282692	948	0
ENSG00000254160	1972	0
ENSG00000275427	6574	0
ENSG00000260721	1192	0
ENSG00000282160	7710	0
ENSG00000281961	2441	0
ENSG00000253267	56909	0
ENSG00000283576	285	0
ENSG00000254265	1247	0
ENSG00000182372	45934	9
ENSG00000282021	2240	0
ENSG00000253982	3455	0
ENSG00000283239	194740	52
ENSG00000283858	68	0
ENSG00000287464	6291	0
ENSG00000207826	77	0
ENSG00000104728	134716	0
ENSG00000285957	5211	1
ENSG00000253764	3485	0
ENSG00000253696	5082	0
ENSG00000176595	33260	171
ENSG00000270988	497	0
ENSG00000253805	2080	0
ENSG00000036448	120507	264
ENSG00000273593	52	0
ENSG00000287970	4331	0
ENSG00000253444	18705	25
ENSG00000282686	3907	0
ENSG00000282142	38543	194
ENSG00000253855	3185	0
ENSG00000277526	60570	209
ENSG00000254319	80503	575
ENSG00000253853	111868	1010
ENSG00000287740	4392	154
ENSG00000288580	3122	37
ENSG00000183117	2059620	2668
ENSG00000253162	1874	0
ENSG00000285861	17455	0
ENSG00000222546	137	0
ENSG00000286934	11640	0
ENSG00000288110	7001	0
ENSG00000285977	2590	0
ENSG00000254244	1253	0
ENSG00000253262	225	0
ENSG00000273876	315	0
ENSG00000206661	134	0
ENSG00000242079	297	0
ENSG00000278256	280	0
ENSG00000271248	448	0
ENSG00000240486	419	0
ENSG00000253510	3059	0
ENSG00000254007	10462	0
ENSG00000275461	221	0
ENSG00000253571	996	2
ENSG00000286969	1840	1
ENSG00000222589	292	0
ENSG00000253189	542	0
ENSG00000253880	213185	81
ENSG00000246089	3592	165
ENSG00000147316	241913	1506
ENSG00000253550	444	0
ENSG00000091879	63778	0
ENSG00000288076	3649	0
ENSG00000271743	1595	0
ENSG00000249898	90915	388
ENSG00000276580	97	0
ENSG00000155189	52862	1173
ENSG00000266038	81	0
ENSG00000283386	73	0
ENSG00000287747	8148	2
ENSG00000275591	27008	34
ENSG00000245857	49742	127
ENSG00000164825	7345	0
ENSG00000250752	591	6
ENSG00000164822	1380	5
ENSG00000254625	1866	1
ENSG00000164821	2487	1
ENSG00000223629	874	0
ENSG00000233238	873	0
ENSG00000233531	973	0
ENSG00000206047	2432	2
ENSG00000215378	2544	6
ENSG00000240247	2430	1
ENSG00000232039	1097	0
ENSG00000239839	2429	3
ENSG00000234178	849	0
ENSG00000206042	869	0
ENSG00000164816	1436	0
ENSG00000255273	358	3
ENSG00000284620	95215	1006
ENSG00000234120	1415	0
ENSG00000228744	848	0
ENSG00000254683	210	0
ENSG00000230106	192	0
ENSG00000214268	663	17
ENSG00000231930	102	1
ENSG00000284614	218	21
ENSG00000284728	221	10
ENSG00000255025	346	4
ENSG00000177306	846	74
ENSG00000230045	3011	6
ENSG00000233132	3011	10
ENSG00000249005	3011	8
ENSG00000223885	3011	5
ENSG00000215373	3011	10
ENSG00000233295	3011	6
ENSG00000215374	56616	741
ENSG00000206034	7106	0
ENSG00000230549	1593	0
ENSG00000236125	1593	0
ENSG00000235778	1117	0
ENSG00000215372	30042	16
ENSG00000215371	4387	0
ENSG00000177257	2009	0
ENSG00000255128	1556	9
ENSG00000177243	1461	0
ENSG00000164871	20991	12
ENSG00000177023	4775	0
ENSG00000187082	3897	0
ENSG00000186599	1915	2
ENSG00000198129	13401	58
ENSG00000285659	2155	3
ENSG00000255251	2823	1
ENSG00000285927	625	0
ENSG00000248944	3010	11
ENSG00000285975	3013	16
ENSG00000234749	3011	15
ENSG00000285687	3012	19
ENSG00000285765	3010	30
ENSG00000233176	911	21
ENSG00000254796	264	0
ENSG00000284617	218	70
ENSG00000284655	218	18
ENSG00000284698	221	32
ENSG00000254889	264	2
ENSG00000254715	932	65
ENSG00000285814	3011	6
ENSG00000285913	3011	1
ENSG00000285620	3011	0
ENSG00000285937	3010	1
ENSG00000285720	3011	0
ENSG00000285657	3011	0
ENSG00000285607	3011	1
ENSG00000285950	3012	3
ENSG00000285862	625	0
ENSG00000255378	2823	2
ENSG00000254776	2155	1
ENSG00000186572	3997	1
ENSG00000186562	1924	2
ENSG00000186579	3915	0
ENSG00000176782	4807	0
ENSG00000178287	20992	15
ENSG00000176797	1272	0
ENSG00000254543	1553	11
ENSG00000171711	2040	0
ENSG00000215356	26077	10
ENSG00000229907	4359	0
ENSG00000225725	53742	490
ENSG00000255211	1201	0
ENSG00000237038	1593	0
ENSG00000225327	1593	0
ENSG00000205989	7107	0
ENSG00000233115	5230	283
ENSG00000215354	5224	107
ENSG00000254229	5229	98
ENSG00000227013	976	25
ENSG00000253881	349	1
ENSG00000284603	216	14
ENSG00000284606	140402	2452
ENSG00000284661	218	0
ENSG00000255459	744	0
ENSG00000221305	149	0
ENSG00000244427	781	0
ENSG00000254311	205	0
ENSG00000249188	62609	0
ENSG00000253893	58796	74
ENSG00000268955	661	0
ENSG00000173295	16271	237
ENSG00000253981	8665	0
ENSG00000275342	68704	15380
ENSG00000253505	10445	17
ENSG00000254153	4429	62
ENSG00000253343	5228	8
ENSG00000253774	2231	3
ENSG00000253130	12653	28
ENSG00000263616	304	7
ENSG00000286910	3908	3
ENSG00000253958	2160	655
ENSG00000284717	5482	2
ENSG00000254367	58787	24
ENSG00000147324	110277	1555
ENSG00000200713	106	0
ENSG00000270966	286	2
ENSG00000233609	17826	31
ENSG00000207244	134	0
ENSG00000104626	114600	929
ENSG00000263407	74	0
ENSG00000239078	62	0
ENSG00000197334	269	0
ENSG00000173281	15320	2595
ENSG00000254340	4080	0
ENSG00000248538	273830	90
ENSG00000279949	559	0
ENSG00000253252	2269	0
ENSG00000254091	437	0
ENSG00000253887	4947	0
ENSG00000207415	107	0
ENSG00000253735	7204	0
ENSG00000254237	68308	6
ENSG00000201815	106	0
ENSG00000249050	3721	2
ENSG00000272267	1377	5
ENSG00000173273	226435	4225
ENSG00000253697	144	0
ENSG00000207701	97	0
ENSG00000253230	6808	21
ENSG00000284321	85	0
ENSG00000286622	71038	32
ENSG00000260093	3770	0
ENSG00000175806	374600	2334
ENSG00000285675	29419	0
ENSG00000285606	4239	0
ENSG00000249848	896	0
ENSG00000261451	4641	34
ENSG00000253641	7824	255
ENSG00000285237	257	0
ENSG00000207128	107	0
ENSG00000253678	2856	0
ENSG00000253649	64708	506
ENSG00000272505	2860	0
ENSG00000184647	28635	9
ENSG00000183638	105839	108
ENSG00000263762	93	0
ENSG00000171060	27963	0
ENSG00000212433	119	0
ENSG00000171056	6744	426
ENSG00000258724	114449	7
ENSG00000248896	43597	0
ENSG00000254093	74924	0
ENSG00000283210	71	0
ENSG00000253695	7631	2
ENSG00000280294	3352	83
ENSG00000171044	305789	2182
ENSG00000207600	97	0
ENSG00000254839	4443	0
ENSG00000269918	2014	0
ENSG00000255310	1939	0
ENSG00000254936	2684	0
ENSG00000254556	1710	0
ENSG00000231965	520	0
ENSG00000270076	707	13
ENSG00000236827	20240	6
ENSG00000239315	583	0
ENSG00000249316	1138	0
ENSG00000280273	1588	16
ENSG00000104643	43331	720
ENSG00000246477	9571	0
ENSG00000177710	1349	17
ENSG00000154316	28816	38
ENSG00000255020	1755	0
ENSG00000184608	70257	42
ENSG00000242483	281	0
ENSG00000199368	107	0
ENSG00000154319	54433	75
ENSG00000284957	1866	0
ENSG00000136573	77706	44
ENSG00000269954	12207	0
ENSG00000170983	6561	1
ENSG00000286985	4542	4
ENSG00000136574	83044	433
ENSG00000255394	1968	12
ENSG00000154328	17707	938
ENSG00000227203	382	1
ENSG00000079459	43732	4557
ENSG00000255046	4641	0
ENSG00000164733	26925	44422
ENSG00000269899	238	0
ENSG00000255144	1021	2
ENSG00000254948	910	3
ENSG00000206014	4607	15
ENSG00000287755	5241	2
ENSG00000287798	4293	4
ENSG00000205884	663	2
ENSG00000205883	2270	3
ENSG00000205882	3139	2
ENSG00000255174	382	2
ENSG00000254507	683	9
ENSG00000284610	9006	90
ENSG00000255016	355	2
ENSG00000254817	967	3
ENSG00000254700	165	2
ENSG00000233050	7359	7
ENSG00000252029	50	2
ENSG00000255544	4361	2
ENSG00000215343	11128	16
ENSG00000255052	61784	2111
ENSG00000254923	1192	0
ENSG00000226430	1683	0
ENSG00000223443	1910	0
ENSG00000254866	240	0
ENSG00000205879	3011	0
ENSG00000249889	4023	104
ENSG00000186523	12038	1272
ENSG00000255495	1814	411
ENSG00000254527	631	50
ENSG00000237215	6110	31
ENSG00000232948	7355	5
ENSG00000252535	50	2
ENSG00000254623	4351	2
ENSG00000215339	3256	5
ENSG00000227888	26278	194
ENSG00000254423	1181	0
ENSG00000255556	1587	0
ENSG00000242296	7158	309
ENSG00000270074	1547	295
ENSG00000251402	3011	57
ENSG00000250794	3969	321
ENSG00000145002	10730	1077
ENSG00000255549	63266	881
ENSG00000283674	197896	7734
ENSG00000270154	661	0
ENSG00000242607	781	0
ENSG00000255122	777	0
ENSG00000284746	219	0
ENSG00000284663	219	0
ENSG00000244289	781	0
ENSG00000255253	175	0
ENSG00000284724	219	0
ENSG00000284613	218	0
ENSG00000254581	355	0
ENSG00000177400	1000	1
ENSG00000254917	967	3
ENSG00000254724	991	1
ENSG00000264512	59	0
ENSG00000154359	34168	1575
ENSG00000266206	73	0
ENSG00000283523	63	0
ENSG00000254813	45630	12
ENSG00000255494	24049	0
ENSG00000250305	85862	1772
ENSG00000251468	3814	0
ENSG00000206996	107	0
ENSG00000164741	521250	11611
ENSG00000287134	59737	0
ENSG00000200630	102	0
ENSG00000253932	4181	0
ENSG00000253257	130	0
ENSG00000252179	107	0
ENSG00000164743	1420	0
ENSG00000254491	645	0
ENSG00000286798	2931	2
ENSG00000255457	9933	3
ENSG00000255413	973	0
ENSG00000254753	5009	1
ENSG00000254425	550	0
ENSG00000255437	736	4
ENSG00000185053	1153587	263
ENSG00000254575	4276	0
ENSG00000214366	640	0
ENSG00000252264	62	0
ENSG00000206950	109	0
ENSG00000252035	104	0
ENSG00000255365	238	0
ENSG00000199127	73	0
ENSG00000255076	763	0
ENSG00000249368	274	0
ENSG00000104723	349435	3097
ENSG00000248423	649	0
ENSG00000250483	1135	2
ENSG00000287476	71684	24
ENSG00000226836	406	0
ENSG00000253648	27010	15
ENSG00000038945	459613	459
ENSG00000253951	616	0
ENSG00000253934	465	0
ENSG00000253496	316287	69
ENSG00000253184	60625	0
ENSG00000264092	301	0
ENSG00000078579	10165	6
ENSG00000155970	95405	670
ENSG00000249258	18609	56
ENSG00000244113	588	9
ENSG00000104219	68318	968
ENSG00000198791	21913	2682
ENSG00000155975	55497	1478
ENSG00000003987	116735	275
ENSG00000214607	2101	0
ENSG00000003989	73486	11977
ENSG00000279271	592	0
ENSG00000280453	421	0
ENSG00000279903	594	0
ENSG00000279932	688	0
ENSG00000104213	67639	1257
ENSG00000277466	67	0
ENSG00000287303	5603	0
ENSG00000129422	157123	9086
ENSG00000265520	80	0
ENSG00000253168	2200	0
ENSG00000212280	113	0
ENSG00000253944	59725	288
ENSG00000253671	13823	0
ENSG00000104760	45986	60
ENSG00000253215	619	0
ENSG00000254054	7528	0
ENSG00000078674	107105	9874
ENSG00000104763	29007	4142
ENSG00000245281	13259	67
ENSG00000253384	1119	0
ENSG00000286542	22550	24
ENSG00000171428	53213	299
ENSG00000254015	282	0
ENSG00000253937	878	0
ENSG00000244593	644	26
ENSG00000285624	2013	2
ENSG00000271654	670	0
ENSG00000156006	9937	12
ENSG00000156011	557428	5840
ENSG00000187229	13501	0
ENSG00000244018	372	0
ENSG00000283402	450	0
ENSG00000278886	567	0
ENSG00000201157	154	0
ENSG00000253335	11674	0
ENSG00000270255	324	0
ENSG00000253557	174478	46
ENSG00000254242	53747	0
ENSG00000250316	4176	0
ENSG00000254201	2891	0
ENSG00000253280	3094	0
ENSG00000279919	290	1
ENSG00000104611	82526	1176
ENSG00000279858	495	0
ENSG00000147408	353869	1444
ENSG00000253270	10363	0
ENSG00000104613	34693	2549
ENSG00000175445	65543	4808
ENSG00000253775	45744	13
ENSG00000242709	330	0
ENSG00000036565	38352	7
ENSG00000147416	29439	1890
ENSG00000222267	99	1
ENSG00000061337	57799	4070
ENSG00000253733	14686	0
ENSG00000274467	116	0
ENSG00000253164	22560	8
ENSG00000253178	205	0
ENSG00000253300	44969	13
ENSG00000253866	403	0
ENSG00000254260	8748	0
ENSG00000254092	355306	56
ENSG00000253147	15778	0
ENSG00000254026	14893	0
ENSG00000253199	23099	0
ENSG00000254040	7093	0
ENSG00000280215	111	0
ENSG00000286346	2898	0
ENSG00000254334	11554	0
ENSG00000168546	121960	170
ENSG00000273484	300	0
ENSG00000147443	4818	310
ENSG00000130227	86924	4252
ENSG00000158806	12773	175
ENSG00000158815	6412	77
ENSG00000158856	33533	2170
ENSG00000158863	15762	14466
ENSG00000275074	2546	806
ENSG00000168453	18966	5579
ENSG00000168476	3932	1105
ENSG00000168481	10255	19
ENSG00000168484	7567	1
ENSG00000168487	47187	5220
ENSG00000177725	2373	0
ENSG00000285881	4210	0
ENSG00000168490	12399	938
ENSG00000208037	82	0
ENSG00000168495	9469	1822
ENSG00000254064	20587	451
ENSG00000197181	82253	141
ENSG00000104635	66881	3408
ENSG00000241026	791	0
ENSG00000201761	107	1
ENSG00000120910	100324	487
ENSG00000251034	71857	61
ENSG00000254272	414	0
ENSG00000120896	30803	14708
ENSG00000287467	3278	0
ENSG00000254230	1175	0
ENSG00000120913	19747	2706
ENSG00000248235	12811	19
ENSG00000241852	4552	404
ENSG00000158941	16883	6709
ENSG00000253200	2750	0
ENSG00000147439	48731	2247
ENSG00000261026	4997	41
ENSG00000179388	5822	1439
ENSG00000253125	108467	18
ENSG00000287812	5393	0
ENSG00000134020	286750	231
ENSG00000248738	10051	0
ENSG00000253142	2380	0
ENSG00000240116	251	0
ENSG00000245025	34740	0
ENSG00000008853	32783	337
ENSG00000120889	48899	3936
ENSG00000246130	15391	19
ENSG00000253616	3112	0
ENSG00000284948	19204	0
ENSG00000284956	31134	1
ENSG00000173535	14525	227
ENSG00000173530	28440	533
ENSG00000253930	1397	105
ENSG00000104689	34651	891
ENSG00000243265	452	0
ENSG00000246582	6456	10
ENSG00000250714	5683	0
ENSG00000147457	18364	2245
ENSG00000104679	26160	2241
ENSG00000134013	128432	9562
ENSG00000253837	29955	0
ENSG00000197217	71913	2115
ENSG00000253390	26371	161
ENSG00000253483	519	0
ENSG00000287166	2728	10
ENSG00000253986	1190	0
ENSG00000147454	46508	5058
ENSG00000252067	113	0
ENSG00000253488	632	2
ENSG00000167034	4242	407
ENSG00000180053	4148	2
ENSG00000253471	82347	17
ENSG00000254002	28977	0
ENSG00000271118	222	1
ENSG00000207027	149	0
ENSG00000159167	12878	3403
ENSG00000207201	162	0
ENSG00000253891	8080	6
ENSG00000042980	64946	12
ENSG00000253535	616260	125
ENSG00000134028	21729	0
ENSG00000069206	86041	0
ENSG00000253643	24545	0
ENSG00000272163	2553	0
ENSG00000104722	5341	26
ENSG00000277586	5767	5
ENSG00000283327	72	0
ENSG00000272157	490	1
ENSG00000253832	17776	3
ENSG00000288055	3004	0
ENSG00000253670	575	0
ENSG00000287185	5122	12
ENSG00000147459	233394	2902
ENSG00000284858	532	0
ENSG00000274988	73	0
ENSG00000147437	5397	78
ENSG00000253476	1060	10
ENSG00000104756	30630	1407
ENSG00000184661	48713	64
ENSG00000253100	95590	38
ENSG00000253342	778	1
ENSG00000285890	12490	4
ENSG00000254178	6007	1
ENSG00000221818	203689	498
ENSG00000199620	119	0
ENSG00000249213	1746	2
ENSG00000221914	81173	3477
ENSG00000228451	7041	172
ENSG00000104765	122583	4811
ENSG00000253430	1337	0
ENSG00000251203	1037	0
ENSG00000254362	2105	0
ENSG00000240694	9392	318
ENSG00000092964	144148	4965
ENSG00000253208	795	0
ENSG00000120907	119129	81
ENSG00000240519	351	0
ENSG00000253813	484	0
ENSG00000275115	261	13
ENSG00000215288	1251	2
ENSG00000221616	111	0
ENSG00000253899	1283	183
ENSG00000253903	1708	0
ENSG00000253888	38870	11
ENSG00000015592	23098	42
ENSG00000104228	26387	2001
ENSG00000120899	147910	2679
ENSG00000273836	65	0
ENSG00000120903	20128	16
ENSG00000120915	54784	2563
ENSG00000234770	28800	82
ENSG00000120885	17784	49451
ENSG00000284280	151	0
ENSG00000168077	42909	6591
ENSG00000222862	100	4
ENSG00000253560	310	1
ENSG00000279302	2596	47
ENSG00000265075	95	0
ENSG00000284351	83	0
ENSG00000253875	25638	6
ENSG00000147419	39338	187
ENSG00000171320	40692	41
ENSG00000202242	104	0
ENSG00000168078	28459	25
ENSG00000253176	1906	0
ENSG00000168079	122791	8594
ENSG00000265847	78	0
ENSG00000253290	267	0
ENSG00000253615	150	0
ENSG00000253397	5830	0
ENSG00000189233	61973	28
ENSG00000134014	101484	1755
ENSG00000250516	1634	1
ENSG00000253907	476	0
ENSG00000253690	89193	23
ENSG00000239198	884	0
ENSG00000168081	26370	4
ENSG00000186918	57112	2704
ENSG00000214050	141992	2144
ENSG00000286804	2095	0
ENSG00000254370	4532	0
ENSG00000207361	104	0
ENSG00000253567	8639	0
ENSG00000104290	80063	2227
ENSG00000265251	67	0
ENSG00000202411	109	0
ENSG00000012232	155131	4450
ENSG00000246339	11816	0
ENSG00000104299	122582	1522
ENSG00000254034	3944	0
ENSG00000242958	316	0
ENSG00000147421	174370	6587
ENSG00000273710	286	0
ENSG00000259196	6280	0
ENSG00000200719	111	0
ENSG00000259366	751	0
ENSG00000197892	195847	6729
ENSG00000259607	1176	0
ENSG00000254129	30157	0
ENSG00000253770	568	0
ENSG00000120875	17621	15631
ENSG00000285601	8931	65
ENSG00000260253	751	0
ENSG00000253632	3012	16
ENSG00000253182	16171	5
ENSG00000280147	1426	0
ENSG00000243844	554	30
ENSG00000251191	74188	32
ENSG00000253490	50184	20
ENSG00000248964	39540	3
ENSG00000254086	7018	1
ENSG00000253604	3222	1
ENSG00000253279	33165	13
ENSG00000264788	77	0
ENSG00000254013	1188	14
ENSG00000239175	108	1
ENSG00000133872	20206	9044
ENSG00000272256	710	0
ENSG00000104660	81801	1145
ENSG00000241511	396	0
ENSG00000177669	12995	0
ENSG00000271869	403	0
ENSG00000104671	27321	451
ENSG00000253708	4335	0
ENSG00000285669	8904	245
ENSG00000272375	645	0
ENSG00000248159	3616	45
ENSG00000254316	591	0
ENSG00000287590	1907	7
ENSG00000253346	317	0
ENSG00000254152	482	0
ENSG00000127589	1646	3543
ENSG00000254109	3283	160
ENSG00000157110	187746	13675
ENSG00000279041	1422	0
ENSG00000197265	79919	837
ENSG00000253112	619	0
ENSG00000253457	7485	0
ENSG00000254172	114	0
ENSG00000104687	49781	1275
ENSG00000104691	34760	421
ENSG00000271081	304	0
ENSG00000104695	39858	5281
ENSG00000133863	81460	131
ENSG00000253204	276	6
ENSG00000253793	863	2
ENSG00000172733	37914	225
ENSG00000165392	142351	1967
ENSG00000253579	264	0
ENSG00000253961	10090	0
ENSG00000229211	1091	15
ENSG00000253377	115264	20
ENSG00000254095	7283	0
ENSG00000253275	1190	0
ENSG00000287204	10106	2
ENSG00000222468	106	0
ENSG00000157168	1216445	3729
ENSG00000286648	13472	0
ENSG00000253974	113286	0
ENSG00000252261	126	0
ENSG00000200246	128	0
ENSG00000254049	8100	0
ENSG00000286131	189	0
ENSG00000212407	106	0
ENSG00000247134	117533	57
ENSG00000254346	946	0
ENSG00000254090	1783	0
ENSG00000253393	271	0
ENSG00000253993	300	1
ENSG00000252735	100	0
ENSG00000272338	577	17
ENSG00000172728	102323	649
ENSG00000254061	433	0
ENSG00000129696	39800	498
ENSG00000198042	16081	0
ENSG00000239039	104	0
ENSG00000253232	138	0
ENSG00000252505	98	0
ENSG00000253995	309	57
ENSG00000133874	19375	393
ENSG00000240189	299	0
ENSG00000133878	8694	13
ENSG00000253642	434249	167
ENSG00000253684	359	0
ENSG00000263794	287	0
ENSG00000253569	775	0
ENSG00000240738	744	0
ENSG00000188512	313	0
ENSG00000254194	35895	0
ENSG00000254302	32628	6
ENSG00000253108	118293	18
ENSG00000254033	19653	0
ENSG00000215264	651	0
ENSG00000254344	81337	20
ENSG00000243181	475	751
ENSG00000287152	12918	1
ENSG00000156687	561076	1495
ENSG00000279099	2262	0
ENSG00000232024	588	0
ENSG00000286693	35540	0
ENSG00000253452	329072	48
ENSG00000253524	90731	0
ENSG00000254309	286	0
ENSG00000253504	1124	0
ENSG00000254384	524	0
ENSG00000253685	206	0
ENSG00000253610	120	0
ENSG00000206871	107	0
ENSG00000254320	366	0
ENSG00000253363	401141	145
ENSG00000244708	412	0
ENSG00000199985	107	0
ENSG00000215262	151802	44
ENSG00000274489	608	0
ENSG00000219491	826	0
ENSG00000243503	436	0
ENSG00000254038	1978	7
ENSG00000253650	241	0
ENSG00000253123	5417	9
ENSG00000253746	1286	3
ENSG00000253161	132843	171
ENSG00000253388	721	0
ENSG00000253414	5049	0
ENSG00000254111	7486	15
ENSG00000254290	2379	25
ENSG00000254306	25337	18
ENSG00000253344	48373	49
ENSG00000223215	108	0
ENSG00000183779	4238	10582
ENSG00000253181	16178	6
ENSG00000183154	2666	8
ENSG00000147475	21822	3748
ENSG00000233170	667	0
ENSG00000147471	17174	1530
ENSG00000020181	60706	35231
ENSG00000104221	6594	383
ENSG00000156675	40880	8964
ENSG00000280064	2385	0
ENSG00000241032	300	1
ENSG00000169154	5844	0
ENSG00000285880	31614	17
ENSG00000188778	3610	0
ENSG00000270865	304	0
ENSG00000187840	29832	1183
ENSG00000260949	911	44
ENSG00000286677	17167	145
ENSG00000272128	461	3
ENSG00000129691	38584	2488
ENSG00000253437	107	0
ENSG00000240015	1378	0
ENSG00000147465	8293	46
ENSG00000253356	15032	24
ENSG00000175324	13396	239
ENSG00000253739	107	0
ENSG00000156735	36769	1037
ENSG00000248585	2540	0
ENSG00000285632	7739	21
