GeneID	Length	second.sorted.bam
ENSG00000203648	1033	0
ENSG00000256271	3721	0
ENSG00000246627	15200	0
ENSG00000256150	117138	389
ENSG00000283587	651	0
ENSG00000274659	6599	0
ENSG00000256902	536	0
ENSG00000255669	14459	0
ENSG00000224438	468	0
ENSG00000256030	7365	0
ENSG00000004478	10454	0
ENSG00000258325	16026	0
ENSG00000258092	6803	0
ENSG00000111203	47170	7374
ENSG00000053702	10197	0
ENSG00000283297	7994	0
ENSG00000111206	19495	591
ENSG00000171792	13267	2
ENSG00000078246	63916	3190
ENSG00000278356	511	0
ENSG00000252996	99	0
ENSG00000197905	81347	2602
ENSG00000250899	3514	396
ENSG00000234589	614	1697
ENSG00000011105	209210	10269
ENSG00000278469	287	0
ENSG00000256197	1680	0
ENSG00000275850	2400	0
ENSG00000227081	255	0
ENSG00000250770	69921	591
ENSG00000287712	17980	0
ENSG00000236908	6626	0
ENSG00000257048	3514	3
ENSG00000111218	212625	268
ENSG00000256691	869	0
ENSG00000243507	347	0
ENSG00000287243	9106	0
ENSG00000130038	158187	3240
ENSG00000280202	1697	0
ENSG00000222338	106	0
ENSG00000283138	5325	0
ENSG00000111224	82402	1160
ENSG00000118976	3067	0
ENSG00000256862	38804	83
ENSG00000256969	13757	52
ENSG00000256356	2069	157
ENSG00000242444	8472	15
ENSG00000255920	28272	176
ENSG00000285901	131729	55
ENSG00000118971	31592	0
ENSG00000078237	52266	0
ENSG00000213970	1088	0
ENSG00000118972	11486	0
ENSG00000111241	17460	43
ENSG00000047621	50774	1017
ENSG00000111247	21251	261
ENSG00000010219	53099	146
ENSG00000256748	1430	0
ENSG00000272921	57700	1
ENSG00000111254	33544	0
ENSG00000256799	792	0
ENSG00000256381	2532	0
ENSG00000139180	45223	0
ENSG00000255639	125084	61
ENSG00000255474	19686	0
ENSG00000130035	131528	99
ENSG00000256988	26249	0
ENSG00000151079	4237	0
ENSG00000255608	3721	0
ENSG00000286866	2622	8
ENSG00000287835	2873	2
ENSG00000256654	116146	426
ENSG00000111262	8352	0
ENSG00000284513	3338	0
ENSG00000255996	554	2
ENSG00000130037	2910	14
ENSG00000285523	4741	18
ENSG00000256115	18004	29
ENSG00000256417	93174	99
ENSG00000256146	3387	0
ENSG00000256218	1727	0
ENSG00000255983	18063	26
ENSG00000185652	89429	181
ENSG00000047617	414364	1575
ENSG00000255973	289	0
ENSG00000110799	175897	6239
ENSG00000240533	272	0
ENSG00000255775	5685	13
ENSG00000010278	38557	8240
ENSG00000202318	111	0
ENSG00000256103	258	11
ENSG00000008323	18071	1496
ENSG00000067182	13358	6011
ENSG00000265388	284	1
ENSG00000111319	30888	17245
ENSG00000111321	16527	9542
ENSG00000256433	2270	138
ENSG00000213942	377	77
ENSG00000224906	355	7
ENSG00000215039	12567	355
ENSG00000139193	6852	6
ENSG00000139192	14828	3923
ENSG00000139190	8751	90
ENSG00000276718	599	0
ENSG00000256913	2494	48
ENSG00000111639	1956	722
ENSG00000010292	38600	3429
ENSG00000239002	330	0
ENSG00000276232	248	0
ENSG00000255966	1209	84
ENSG00000111640	3863	55457
ENSG00000269968	577	0
ENSG00000010295	17709	1611
ENSG00000245667	1428	0
ENSG00000111641	11829	0
ENSG00000285238	50482	55
ENSG00000111642	44443	131
ENSG00000247853	6118	0
ENSG00000251898	136	0
ENSG00000184574	17126	329
ENSG00000111644	9359	223
ENSG00000111653	12842	2667
ENSG00000219410	8810	17
ENSG00000126746	23096	2426
ENSG00000139200	7009	316
ENSG00000252186	101	0
ENSG00000270068	455	2
ENSG00000111652	7862	4126
ENSG00000269892	657	28
ENSG00000089693	19480	7160
ENSG00000159335	5437	13262
ENSG00000089692	5944	283
ENSG00000244532	308	0
ENSG00000010610	33942	1490
ENSG00000250510	8349	745
ENSG00000110811	11441	3721
ENSG00000111664	7440	416
ENSG00000111665	7274	265
ENSG00000111667	14505	4280
ENSG00000111669	3830	10802
ENSG00000111671	18424	514
ENSG00000240370	11353	0
ENSG00000010626	40673	1980
ENSG00000248593	1105	0
ENSG00000275703	461	0
ENSG00000111674	9954	1683
ENSG00000111676	17859	25423
ENSG00000111678	3026	750
ENSG00000272173	1097	0
ENSG00000238923	63	0
ENSG00000111679	14849	7571
ENSG00000257084	1202	162
ENSG00000207713	68	0
ENSG00000207708	95	0
ENSG00000271969	434	12
ENSG00000215021	5427	4504
ENSG00000238795	270	0
ENSG00000126749	26516	606
ENSG00000111684	42293	17
ENSG00000182326	82774	7705
ENSG00000239701	291	0
ENSG00000257078	486	0
ENSG00000159403	12327	7987
ENSG00000139178	19652	6791
ENSG00000205885	14450	279
ENSG00000139194	13154	729
ENSG00000200345	107	0
ENSG00000256967	2120	189
ENSG00000139182	29248	9824
ENSG00000285770	1336	0
ENSG00000255572	22396	39
ENSG00000139197	29890	3097
ENSG00000256480	3555	3
ENSG00000215009	24441	85
ENSG00000177675	133213	386
ENSG00000255836	1211	0
ENSG00000177575	33081	189
ENSG00000235868	1014	7
ENSG00000256331	865	1
ENSG00000255977	498	19
ENSG00000284327	389	0
ENSG00000284591	909	1
ENSG00000284522	384	2
ENSG00000285142	9691	16
ENSG00000111701	16509	24
ENSG00000184344	5992	17
ENSG00000187569	6127	17
ENSG00000198178	22191	47
ENSG00000205857	8906	22
ENSG00000201549	109	1
ENSG00000111704	11353	44
ENSG00000199912	107	0
ENSG00000173262	78637	706
ENSG00000287713	5482	0
ENSG00000201663	102	0
ENSG00000278459	303	0
ENSG00000241828	328	0
ENSG00000255885	519	0
ENSG00000176654	9340	23
ENSG00000255356	349	0
ENSG00000059804	16958	3932
ENSG00000288043	18544	52
ENSG00000206636	102	0
ENSG00000240739	315	0
ENSG00000282080	4915	9
ENSG00000255964	1383	0
ENSG00000255581	660	0
ENSG00000065970	22802	1920
ENSG00000171860	9516	152
ENSG00000089818	20943	1
ENSG00000279865	1783	0
ENSG00000284697	56280	144
ENSG00000111729	14976	1
ENSG00000235602	1078	0
ENSG00000284393	37181	27
ENSG00000256171	1530	0
ENSG00000196946	31504	3
ENSG00000226711	35943	459
ENSG00000244050	19313	113
ENSG00000276417	1414	0
ENSG00000275367	3358	136
ENSG00000171847	6359	111
ENSG00000254016	4031	225
ENSG00000164845	10437	579
ENSG00000215241	7150	0
ENSG00000286895	98902	134
ENSG00000256589	54329	0
ENSG00000286504	3842	0
ENSG00000226091	100818	662
ENSG00000256552	49175	0
ENSG00000256101	7739	0
ENSG00000277952	216	0
ENSG00000242661	781	0
ENSG00000284687	219	0
ENSG00000284673	219	0
ENSG00000256136	363	2
ENSG00000238152	1026	15
ENSG00000214487	971	24
ENSG00000177586	1023	10
ENSG00000205846	22369	68
ENSG00000243830	615	0
ENSG00000201780	107	0
ENSG00000166527	12892	17
ENSG00000246115	353	0
ENSG00000166523	7601	27
ENSG00000255801	19253	24
ENSG00000238943	110	0
ENSG00000252727	132	0
ENSG00000111732	10698	9
ENSG00000280345	715	5
ENSG00000255967	3242	86
ENSG00000197614	25543	232
ENSG00000255829	5001	7
ENSG00000256004	898	2
ENSG00000166532	101496	805
ENSG00000244131	645	0
ENSG00000256661	54729	140
ENSG00000249790	7537	0
ENSG00000256904	898	0
ENSG00000166535	64381	150
ENSG00000282022	57134	241
ENSG00000111752	27572	3809
ENSG00000003056	9401	1527
ENSG00000139187	60717	223
ENSG00000257105	9392	0
ENSG00000213049	1558	34
ENSG00000255776	901	12
ENSG00000214851	9485	61
ENSG00000245105	3527	123
ENSG00000175899	48566	14879
ENSG00000256937	863	3
ENSG00000256720	508	3
ENSG00000126838	59556	713
ENSG00000256817	492	0
ENSG00000256069	47285	866
ENSG00000283429	85	0
ENSG00000231503	346	0
ENSG00000237248	17958	0
ENSG00000256427	20645	0
ENSG00000111788	36007	4198
ENSG00000212440	150	0
ENSG00000255753	1772	120
ENSG00000286911	3920	0
ENSG00000260423	53332	257
ENSG00000287577	1239	0
ENSG00000256673	16497	618
ENSG00000278635	1078	139
ENSG00000214826	29557	3507
ENSG00000212432	148	0
ENSG00000284634	210098	951
ENSG00000214776	95668	0
ENSG00000256975	2094	0
ENSG00000111796	13366	0
ENSG00000212345	107	0
ENSG00000233719	1289	0
ENSG00000272917	14199	0
ENSG00000256442	1071	0
ENSG00000256594	10366	1
ENSG00000257027	3519	126
ENSG00000069493	34585	3288
ENSG00000213443	844	0
ENSG00000256582	5274	23
ENSG00000184293	17440	92
ENSG00000110848	8416	79
ENSG00000256912	676	0
ENSG00000150045	17527	21
ENSG00000110852	17153	179
ENSG00000255882	2782	0
ENSG00000256797	14345	9
ENSG00000188393	33698	43
ENSG00000225231	6992	6
ENSG00000231560	5200	1
ENSG00000172322	44379	99
ENSG00000165682	27783	12
ENSG00000256660	8170	1
ENSG00000256803	15367	5
ENSG00000197992	35354	67
ENSG00000256626	4864	0
ENSG00000150048	42074	267
ENSG00000223042	305	0
ENSG00000255734	734	13
ENSG00000172243	13482	178
ENSG00000173391	13838	149
ENSG00000165685	21260	50
ENSG00000139112	10671	1470
ENSG00000255958	601	0
ENSG00000134539	103551	253
ENSG00000256288	5432	29
ENSG00000256155	2582	2
ENSG00000245648	34869	58
ENSG00000255819	37794	58
ENSG00000213809	19522	0
ENSG00000183542	2376	0
ENSG00000255641	23690	32
ENSG00000205810	8281	0
ENSG00000205809	15447	24
ENSG00000134545	12422	34
ENSG00000180574	17534	391
ENSG00000257016	270	0
ENSG00000256039	19327	40
ENSG00000256667	11607	465
ENSG00000111196	9417	289
ENSG00000060140	55396	728
ENSG00000060138	24235	3679
ENSG00000256888	27259	26
ENSG00000235930	301	0
ENSG00000121377	1096	2
ENSG00000121314	1243	2
ENSG00000121381	1075	3
ENSG00000231887	346649	255
ENSG00000121318	1042	0
ENSG00000256651	943	0
ENSG00000275778	325752	0
ENSG00000111215	3627	0
ENSG00000256682	2010	0
ENSG00000212128	1637	0
ENSG00000134551	5610	0
ENSG00000212127	234166	0
ENSG00000212125	928	0
ENSG00000212126	1000	0
ENSG00000255837	1381	0
ENSG00000212124	1002	0
ENSG00000256436	1021	0
ENSG00000256019	925	0
ENSG00000226761	930	0
ENSG00000256274	2403	0
ENSG00000255374	1027	0
ENSG00000256400	96	0
ENSG00000256188	1687	0
ENSG00000256981	910	0
ENSG00000256712	5264	0
ENSG00000256537	4823	312
ENSG00000186136	945	9
ENSG00000256657	922	4
ENSG00000275119	39171	509
ENSG00000197870	3882	77
ENSG00000230657	3360	12
ENSG00000251655	43744	166
ENSG00000121335	109502	40
ENSG00000255790	87328	0
ENSG00000237303	274	0
ENSG00000278654	524	0
ENSG00000277705	247	0
ENSG00000270863	1414	9
ENSG00000274551	5262	8
ENSG00000256237	14444	20
ENSG00000251747	62	0
ENSG00000247157	42340	172
ENSG00000139083	245704	11785
ENSG00000121380	161241	841
ENSG00000198134	327	0
ENSG00000283475	85	0
ENSG00000070018	151020	309
ENSG00000242405	511	0
ENSG00000199551	104	0
ENSG00000270857	437	0
ENSG00000207010	103	3
ENSG00000111261	24187	743
ENSG00000243141	479	0
ENSG00000205791	1662	32
ENSG00000165714	114156	1595
ENSG00000271370	379	0
ENSG00000111266	89582	9274
ENSG00000255670	6229	0
ENSG00000240424	576	1
ENSG00000111269	33282	1338
ENSG00000271215	1549	0
ENSG00000275963	775	2
ENSG00000183150	35318	59
ENSG00000257004	16094	0
ENSG00000111276	7312	3285
ENSG00000275560	549	0
ENSG00000256658	715	9
ENSG00000178878	104059	6055
ENSG00000207983	95	0
ENSG00000270296	355	0
ENSG00000213782	16666	1
ENSG00000242329	276	6
ENSG00000241352	759	535
ENSG00000234498	609	3932
ENSG00000013588	26379	19784
ENSG00000283759	90	0
ENSG00000247498	56920	1280
ENSG00000111291	11373	0
ENSG00000256011	1240	0
ENSG00000221611	91	0
ENSG00000013583	25396	1604
ENSG00000183935	4411	0
ENSG00000255621	40229	385
ENSG00000243129	347	0
ENSG00000084444	98141	2741
ENSG00000111305	20152	0
ENSG00000134531	23219	4565
ENSG00000286869	39795	44
ENSG00000180861	16079	22
ENSG00000273079	544016	541
ENSG00000201476	118	0
ENSG00000201909	107	0
ENSG00000256306	20729	0
ENSG00000277935	4310	0
ENSG00000287928	38047	0
ENSG00000200475	345	0
ENSG00000256346	132	0
ENSG00000227760	283	0
ENSG00000256084	4708	7
ENSG00000255763	231	2
ENSG00000251908	110	0
ENSG00000255749	315	4
ENSG00000244573	8662	17
ENSG00000171681	137304	4042
ENSG00000121316	64223	378
ENSG00000255649	13452	0
ENSG00000200830	269	0
ENSG00000256751	56799	117
ENSG00000070019	83968	508
ENSG00000214772	92309	1141
ENSG00000261324	5428	630
ENSG00000197837	3133	277
ENSG00000246705	3620	1291
ENSG00000084463	18905	2201
ENSG00000182993	102921	373
ENSG00000179256	9533	0
ENSG00000286107	3070	0
ENSG00000111339	17958	0
ENSG00000256339	3617	0
ENSG00000111341	4994	0
ENSG00000139055	24499	438
ENSG00000111348	19698	3583
ENSG00000139053	8824	7
ENSG00000255727	5213	14
ENSG00000134533	240893	10545
ENSG00000256650	2336	0
ENSG00000255660	3361	0
ENSG00000256283	611	0
ENSG00000151490	279919	301
ENSG00000243916	875	0
ENSG00000151491	262196	1988
ENSG00000200105	104	0
ENSG00000255565	2053	0
ENSG00000256627	995	0
ENSG00000023734	21092	1365
ENSG00000023697	126080	1687
ENSG00000256134	720	0
ENSG00000188991	89201	114
ENSG00000008394	262118	3068
ENSG00000256238	3133	0
ENSG00000286303	26565	0
ENSG00000256450	927	0
ENSG00000048540	62223	6
ENSG00000256564	6530	0
ENSG00000283240	126610	547
ENSG00000255871	2178	0
ENSG00000256211	811	85
ENSG00000213235	1414	2544
ENSG00000287455	9264	15
ENSG00000212358	108	0
ENSG00000285724	84260	118
ENSG00000242991	745	0
ENSG00000256896	1296	9
ENSG00000256756	516	26
ENSG00000256389	230422	187
ENSG00000256994	80697	0
ENSG00000283665	96	0
ENSG00000206662	113	1
ENSG00000111404	239239	293
ENSG00000139144	400803	1368
ENSG00000255892	525	0
ENSG00000255960	478	0
ENSG00000256138	673	0
ENSG00000139151	54932	135
ENSG00000255993	1335	0
ENSG00000255648	23084	0
ENSG00000177938	1070	16
ENSG00000227525	738	461
ENSG00000256844	330	0
ENSG00000052126	246649	5618
ENSG00000253284	7586	0
ENSG00000240993	302	0
ENSG00000243854	296	0
ENSG00000139154	316757	4410
ENSG00000255909	309	0
ENSG00000271462	235	0
ENSG00000200247	107	0
ENSG00000245205	1405	0
ENSG00000240328	342	0
ENSG00000287074	958	0
ENSG00000200885	165	2
ENSG00000255910	236811	431
ENSG00000256849	1498	0
ENSG00000256287	84089	347
ENSG00000287075	5304	13
ENSG00000256499	15184	17
ENSG00000256879	8531	12
ENSG00000172572	315137	3230
ENSG00000131982	429	0
ENSG00000256663	1423	0
ENSG00000139155	58032	91
ENSG00000111700	106210	6
ENSG00000257046	274572	144
ENSG00000256157	196	0
ENSG00000205754	129978	0
ENSG00000257062	129717	46
ENSG00000134538	108603	78
ENSG00000084453	154995	155
ENSG00000121351	25022	0
ENSG00000121350	33636	369
ENSG00000256021	770	0
ENSG00000004700	32760	557
ENSG00000111711	16628	656
ENSG00000134548	14954	17
ENSG00000111713	68741	0
ENSG00000285854	121596	60
ENSG00000111716	122516	6
ENSG00000256615	97720	4
ENSG00000255644	6726	4
ENSG00000121361	10646	50
ENSG00000069431	145129	309
ENSG00000257022	60748	0
ENSG00000275567	205	0
ENSG00000255627	533	24
ENSG00000111726	19457	495
ENSG00000111728	373269	806
ENSG00000274624	830	0
ENSG00000283582	18223	0
ENSG00000212172	161	0
ENSG00000256714	2988	0
ENSG00000250166	209632	165
ENSG00000111731	95964	0
ENSG00000256973	3396	0
ENSG00000256371	1681	0
ENSG00000256774	324	0
ENSG00000257023	15788	11
ENSG00000139163	65591	2475
ENSG00000256995	488949	530
ENSG00000241451	241	0
ENSG00000256923	510	0
ENSG00000256353	36	0
ENSG00000256321	15940	0
ENSG00000115934	70166	52
ENSG00000134532	1033041	2160
ENSG00000256473	515	0
ENSG00000216192	75	0
ENSG00000256120	36824	0
ENSG00000197503	17205	17
ENSG00000256852	989	0
ENSG00000244662	480	0
ENSG00000255745	71063	85
ENSG00000240481	296	0
ENSG00000060982	139078	315
ENSG00000256482	6138	0
ENSG00000278969	2373	0
ENSG00000255921	10996	19
ENSG00000213736	378	1
ENSG00000226397	12980	12
ENSG00000118308	103993	372
ENSG00000258546	1186	0
ENSG00000258449	4113	0
ENSG00000276842	746	0
ENSG00000118307	86874	962
ENSG00000205707	14430	839
ENSG00000133703	45691	755
ENSG00000274987	582	0
ENSG00000275197	563	0
ENSG00000278743	572	4
ENSG00000201439	141	0
ENSG00000241846	153	0
ENSG00000152936	239273	414
ENSG00000279173	1343	0
ENSG00000256079	658	0
ENSG00000255988	178	0
ENSG00000257009	6935	0
ENSG00000222950	283	0
ENSG00000256686	31466	118
ENSG00000255725	1229	0
ENSG00000256440	2767	0
ENSG00000283603	60	0
ENSG00000256256	2901	4
ENSG00000246695	23083	432
ENSG00000123094	120864	1046
ENSG00000123095	5008	681
ENSG00000123096	177300	135
ENSG00000256894	1463	0
ENSG00000286752	28493	0
ENSG00000256234	124693	0
ENSG00000255750	90173	0
ENSG00000278095	572	0
ENSG00000255858	3548	0
ENSG00000288532	2099	0
ENSG00000255968	102510	0
ENSG00000123104	497843	4413
ENSG00000256185	1087	0
ENSG00000212549	136	0
ENSG00000234428	26111	0
ENSG00000256640	460	0
ENSG00000064102	33146	818
ENSG00000111790	28181	710
ENSG00000064115	42856	1721
ENSG00000247903	7997	0
ENSG00000152944	43798	826
ENSG00000275764	1861	0
ENSG00000214700	1457	15
ENSG00000271418	301	1
ENSG00000256226	56243	69
ENSG00000256625	25755	0
ENSG00000211455	81992	1609
ENSG00000029153	92436	143
ENSG00000245311	56837	64
ENSG00000165935	35376	132
ENSG00000257037	1653	0
ENSG00000110841	172134	4939
ENSG00000248100	5724	0
ENSG00000256056	1579	0
ENSG00000256557	314	0
ENSG00000256377	14416	78
ENSG00000174236	1150	0
ENSG00000276261	509	0
ENSG00000230519	569	0
ENSG00000256504	3798	0
ENSG00000061794	45474	1288
ENSG00000252585	113	0
ENSG00000205693	8539	26
ENSG00000256747	1247	0
ENSG00000087448	22993	1476
ENSG00000256512	2068	0
ENSG00000201612	309	1
ENSG00000274075	176	0
ENSG00000256378	227	0
ENSG00000087494	14650	115
ENSG00000257042	11297	0
ENSG00000123106	448263	4555
ENSG00000247934	27441	0
ENSG00000255951	705	0
ENSG00000278733	566	0
ENSG00000273989	602	0
ENSG00000252237	129	0
ENSG00000202187	135	0
ENSG00000244712	464	0
ENSG00000256513	3857	6
ENSG00000278687	102	1
ENSG00000257258	15569	14
ENSG00000064763	191878	856
ENSG00000275278	544	0
ENSG00000275476	486	0
ENSG00000257176	39894	0
ENSG00000274315	503	0
ENSG00000273680	651	0
ENSG00000087502	43838	847
ENSG00000257599	98200	1353
ENSG00000187950	85213	9
ENSG00000133687	283920	1984
ENSG00000257456	10244	0
ENSG00000242986	423	0
ENSG00000286566	44249	48
ENSG00000276431	211	0
ENSG00000257262	16934	16
ENSG00000257756	65929	69
ENSG00000284682	1547	3
ENSG00000251781	94	0
ENSG00000257932	784	0
ENSG00000258202	37384	39
ENSG00000133704	66882	1282
ENSG00000285870	4100	5
ENSG00000110888	45400	1346
ENSG00000246331	25666	0
ENSG00000235884	47436	40
ENSG00000285517	83811	240
ENSG00000258118	259	0
ENSG00000110900	70175	295
ENSG00000226472	27703	79
ENSG00000256984	3304	16
ENSG00000245614	54414	1238
ENSG00000013573	30940	6686
ENSG00000212533	150	0
ENSG00000270926	1726	34
ENSG00000177359	89584	1864
ENSG00000270766	246	0
ENSG00000243517	606	1704
ENSG00000270395	85	0
ENSG00000275097	474	4
ENSG00000139146	46475	1431
ENSG00000256176	413	0
ENSG00000177340	1514	0
ENSG00000256232	5821	32
ENSG00000283256	79	0
ENSG00000170456	208911	1943
ENSG00000200388	112	0
ENSG00000275769	417	0
ENSG00000203437	781	0
ENSG00000256159	482	0
ENSG00000201228	102	0
ENSG00000225349	533	0
ENSG00000255867	25744	405
ENSG00000252390	114	0
ENSG00000231788	296	0
ENSG00000233381	669	83
ENSG00000287388	24521	149
ENSG00000139160	25955	421
ENSG00000151743	57980	1713
ENSG00000276058	440	0
ENSG00000276900	2088	159
ENSG00000256843	141	30
ENSG00000223722	402	322
ENSG00000188375	1114	476
ENSG00000252421	133	2
ENSG00000252204	103	0
ENSG00000256372	387	2
ENSG00000255760	82348	234
ENSG00000256465	333	0
ENSG00000244436	304	0
ENSG00000242314	494	0
ENSG00000256987	1380	0
ENSG00000174718	33738	6531
ENSG00000276136	848	109
ENSG00000257094	309	5
ENSG00000257852	147	0
ENSG00000271357	251	0
ENSG00000257530	3412	2
ENSG00000151746	276799	5222
ENSG00000277342	527	0
ENSG00000258134	745	0
ENSG00000274964	1357	0
ENSG00000276115	1796	0
ENSG00000207176	98	0
ENSG00000139132	246522	3374
ENSG00000253063	90	0
ENSG00000087470	66451	1183
ENSG00000257643	345	0
ENSG00000201563	104	0
ENSG00000276148	413	0
ENSG00000257511	1005	0
ENSG00000139131	28408	537
ENSG00000274105	856	0
ENSG00000275854	731	0
ENSG00000286950	954	1
ENSG00000057294	106023	2696
ENSG00000274976	426	0
ENSG00000244743	316	0
ENSG00000257316	1233	0
ENSG00000257435	4992	5
ENSG00000110975	65582	69
ENSG00000259937	1025	0
ENSG00000273853	543	0
ENSG00000256070	1108	1
ENSG00000212475	106	0
ENSG00000270807	365	1
ENSG00000207026	107	0
ENSG00000201624	102	0
ENSG00000245482	24137	212
ENSG00000139133	7227	0
ENSG00000256538	21514	34
ENSG00000255628	12400	13
ENSG00000256986	966	3
ENSG00000250788	2182	2
ENSG00000255652	28776	123
ENSG00000272435	119	0
ENSG00000258794	1261	0
ENSG00000256614	478	1
ENSG00000258368	798	4
ENSG00000257173	471	0
ENSG00000258278	5347	6
ENSG00000274293	89	0
ENSG00000287442	12156	9
ENSG00000199843	117	0
ENSG00000201708	113	0
ENSG00000254381	2227	5
ENSG00000257292	912	5
ENSG00000258360	962	6
ENSG00000253016	102	0
ENSG00000175548	12960	359
ENSG00000257645	156	6
ENSG00000258119	45636	49
ENSG00000139117	260609	959
ENSG00000257718	3142	5
ENSG00000257586	2080	8
ENSG00000257237	1906	0
ENSG00000258144	58136	85
ENSG00000270718	235	0
ENSG00000139116	150163	1059
ENSG00000286576	911	2
ENSG00000255991	904	8
ENSG00000270273	271	3
ENSG00000173208	69771	101
ENSG00000285732	2830	0
ENSG00000180116	282134	235
ENSG00000151229	351065	1192
ENSG00000199571	134	0
ENSG00000229014	348	0
ENSG00000260943	1951	2
ENSG00000223914	55307	30
ENSG00000225342	38907	0
ENSG00000188906	172542	346
ENSG00000229899	374	0
ENSG00000205592	177438	127
ENSG00000258167	47995	0
ENSG00000207492	107	0
ENSG00000018236	379977	658
ENSG00000257680	1087	0
ENSG00000274682	501	0
ENSG00000165966	386426	1569
ENSG00000257228	64044	0
ENSG00000252364	118	0
ENSG00000258239	688	0
ENSG00000257858	861	1
ENSG00000257784	10528	17
ENSG00000257239	102695	208
ENSG00000257128	957	0
ENSG00000286591	72837	164
ENSG00000271379	691	2
ENSG00000151233	63030	715
ENSG00000015153	81246	1543
ENSG00000134283	221269	3466
ENSG00000257674	1650	0
ENSG00000139168	14033	0
ENSG00000278520	160	0
ENSG00000252917	154	0
ENSG00000274943	437	0
ENSG00000199886	102	0
ENSG00000257376	1693	0
ENSG00000207142	102	0
ENSG00000139174	133599	2958
ENSG00000257225	6763	0
ENSG00000258068	13627	0
ENSG00000257510	31327	37
ENSG00000257687	130	0
ENSG00000257405	297	0
ENSG00000257164	40119	74
ENSG00000240759	252	0
ENSG00000257114	29926	60
ENSG00000271272	732	0
ENSG00000257849	1232	3
ENSG00000257373	17233	19
ENSG00000257927	298	0
ENSG00000258331	7796	31
ENSG00000173157	198338	244
ENSG00000241251	514	2
ENSG00000257813	2270	23
ENSG00000271508	189	1
ENSG00000257907	1275	390
ENSG00000129317	39825	922
ENSG00000257896	4440	0
ENSG00000198001	30600	1337
ENSG00000151239	12653	1717
ENSG00000139173	553796	2539
ENSG00000258212	1524	0
ENSG00000257947	19589	0
ENSG00000257864	573	0
ENSG00000275286	543	0
ENSG00000286671	3636	10
ENSG00000184613	413574	1062
ENSG00000201788	102	0
ENSG00000185610	36428	77
ENSG00000257319	52207	160
ENSG00000257331	1879	0
ENSG00000257572	1075	0
ENSG00000199556	118	0
ENSG00000287386	6624	135
ENSG00000134297	42978	425
ENSG00000257738	735	0
ENSG00000177119	224418	3885
ENSG00000278351	254	0
ENSG00000257368	673	17
ENSG00000257657	135101	171
ENSG00000283545	70	0
ENSG00000273015	9730	620
ENSG00000189079	178335	6271
ENSG00000278475	469	0
ENSG00000265093	296	0
ENSG00000270429	1317	0
ENSG00000139218	72990	7786
ENSG00000239397	648	0
ENSG00000111371	86955	16424
ENSG00000274591	368	0
ENSG00000134294	14586	3829
ENSG00000258096	2316	0
ENSG00000257261	493133	3276
ENSG00000257496	2759	0
ENSG00000275481	3271	0
ENSG00000278896	2523	0
ENSG00000272369	115049	0
ENSG00000272963	733	0
ENSG00000271642	643	0
ENSG00000139209	67648	0
ENSG00000274723	1652	5
ENSG00000139211	4245	663
ENSG00000179715	157060	4531
ENSG00000258352	2873	0
ENSG00000263838	80	0
ENSG00000247774	10559	0
ENSG00000257925	41288	228
ENSG00000258181	9416	0
ENSG00000276454	444	0
ENSG00000258116	476	0
ENSG00000199566	132	0
ENSG00000257924	16182	27
ENSG00000264906	84	0
ENSG00000257906	42555	64
ENSG00000258369	535	0
ENSG00000257807	1034	1
ENSG00000257905	233	5
ENSG00000005175	44782	719
ENSG00000276390	517	0
ENSG00000257433	36212	75
ENSG00000111405	15834	0
ENSG00000280054	2448	0
ENSG00000274902	444	0
ENSG00000079337	36678	1691
ENSG00000211584	28836	1780
ENSG00000277173	1120	0
ENSG00000061273	50411	23313
ENSG00000268069	1080	0
ENSG00000276691	546	0
ENSG00000274737	516	0
ENSG00000257488	11045	24
ENSG00000111424	101512	5258
ENSG00000205537	18877	0
ENSG00000278385	1744	0
ENSG00000279840	2973	1
ENSG00000134291	5310	1757
ENSG00000139219	31588	149
ENSG00000258203	5951	9
ENSG00000257985	14166	16
ENSG00000257955	5612	0
ENSG00000276814	978	9
ENSG00000079387	63183	1248
ENSG00000240399	779	0
ENSG00000222635	110	0
ENSG00000226138	360	0
ENSG00000152556	41266	4032
ENSG00000275770	71	0
ENSG00000177981	33425	1972
ENSG00000274124	312	0
ENSG00000258051	634	0
ENSG00000257885	813	0
ENSG00000257848	1764	0
ENSG00000177875	2283	57
ENSG00000279875	1859	1
ENSG00000269514	31919	161
ENSG00000172640	1305	0
ENSG00000258234	53113	103
ENSG00000275228	531	2
ENSG00000187166	1300	10
ENSG00000258273	147	5
ENSG00000167528	14235	1748
ENSG00000257735	91467	642
ENSG00000257763	823	0
ENSG00000273765	458	0
ENSG00000258024	849	0
ENSG00000257792	883	0
ENSG00000273434	188	0
ENSG00000226413	918	4
ENSG00000139223	1064	10
ENSG00000177627	13889	0
ENSG00000258121	17675	53
ENSG00000240443	463	0
ENSG00000197376	22544	60
ENSG00000284723	2472	0
ENSG00000198678	3075	3
ENSG00000167531	2383	3
ENSG00000224709	958	10
ENSG00000139620	29028	1049
ENSG00000221491	137	0
ENSG00000281842	87	0
ENSG00000206612	135	0
ENSG00000207313	137	0
ENSG00000129315	28541	1301
ENSG00000257987	38356	95
ENSG00000174233	22844	15346
ENSG00000257653	1130	0
ENSG00000264201	63	0
ENSG00000257660	1389	6
ENSG00000271547	511	165
ENSG00000207467	106	1
ENSG00000167535	15148	9105
