GeneID	Length	second.sorted.bam
ENSG00000244411	1403	37
ENSG00000241233	1185	64
ENSG00000254997	1189	105
ENSG00000286948	356	4
ENSG00000204572	1173	41
ENSG00000248903	255	2
ENSG00000204571	1522	18
ENSG00000249387	121	0
ENSG00000184055	929	11
ENSG00000255562	1144	95
ENSG00000255261	1013	16
ENSG00000255415	377	2
ENSG00000284625	219	4
ENSG00000239481	778	57
ENSG00000248671	9945	701
ENSG00000254805	205	76
ENSG00000254972	347	8
ENSG00000255319	1607	77
ENSG00000285933	1145	291
ENSG00000158483	2973	708
ENSG00000254978	549	86
ENSG00000214534	3442	10
ENSG00000184276	666	1
ENSG00000252902	50	3
ENSG00000255157	240	4
ENSG00000254469	3651	155
ENSG00000225805	213	3
ENSG00000228915	1024	193
ENSG00000254593	888	70
ENSG00000137522	3250	1193
ENSG00000255296	560	6
ENSG00000137496	4251	1170
ENSG00000137497	15224	32579
ENSG00000251143	4233	256
ENSG00000207012	79	5
ENSG00000263742	75	9
ENSG00000184154	6249	519
ENSG00000284922	3384	0
ENSG00000149357	2688	3421
ENSG00000284844	1209	0
ENSG00000110200	2883	143
ENSG00000110203	1396	3
ENSG00000257075	626	0
ENSG00000256518	609	11
ENSG00000204971	477	3
ENSG00000255860	718	7
ENSG00000110195	1584	112
ENSG00000165457	1416	236
ENSG00000165458	6574	21315
ENSG00000165462	1784	2
ENSG00000228286	1433	3
ENSG00000285864	878	0
ENSG00000213365	712	3
ENSG00000162129	12428	1425
ENSG00000255843	578	17
ENSG00000256739	560	12
ENSG00000255672	550	6
ENSG00000256403	492	2
ENSG00000237408	499	0
ENSG00000238048	822	0
ENSG00000276109	560	1
ENSG00000274664	511	0
ENSG00000227467	2450	21
ENSG00000186642	7182	662
ENSG00000256633	664	6
ENSG00000272036	68	0
ENSG00000251919	62	0
ENSG00000255808	562	2
ENSG00000186635	9056	10272
ENSG00000256007	388	0
ENSG00000286555	836	237
ENSG00000245148	1824	96
ENSG00000244134	380	11
ENSG00000214530	3710	8503
ENSG00000202522	113	14
ENSG00000265064	63	8
ENSG00000285693	1299	81
ENSG00000168010	8519	11743
ENSG00000137478	5245	573
ENSG00000206638	107	8
ENSG00000234751	615	135
ENSG00000256568	740	1
ENSG00000215841	262	17
ENSG00000175591	2861	977
ENSG00000260401	3361	1414
ENSG00000256347	764	10
ENSG00000171631	3976	222
ENSG00000257038	1695	46
ENSG00000110237	9921	12606
ENSG00000054967	6187	599
ENSG00000256928	752	0
ENSG00000054965	7887	3485
ENSG00000256448	344	3
ENSG00000255786	325	9
ENSG00000256148	163	220
ENSG00000231726	265	7
ENSG00000270323	559	1
ENSG00000021300	4933	161
ENSG00000175582	4896	2803
ENSG00000255928	210	45
ENSG00000256034	428	0
ENSG00000175581	3830	284
ENSG00000199975	309	11
ENSG00000256681	432	3
ENSG00000181924	2159	1027
ENSG00000175575	7922	1166
ENSG00000256898	532	32
ENSG00000187726	3475	39
ENSG00000255847	1412	20
ENSG00000175567	3171	4503
ENSG00000287425	2114	3
ENSG00000256189	898	5
ENSG00000256723	1180	4
ENSG00000175564	3338	385
ENSG00000168014	12571	2828
ENSG00000256098	208	0
ENSG00000214517	7749	3091
ENSG00000284736	107	0
ENSG00000280269	878	36
ENSG00000149380	3990	302
ENSG00000206913	139	25
ENSG00000246211	2157	8
ENSG00000165434	8782	1036
ENSG00000212961	1278	40
ENSG00000254631	681	19
ENSG00000255440	935	1
ENSG00000264402	97	0
ENSG00000175538	3677	48
ENSG00000254928	609	0
ENSG00000255444	293	4
ENSG00000254974	472	0
ENSG00000175536	2371	42
ENSG00000254837	2493	111
ENSG00000077514	5501	622
ENSG00000254500	276	4
ENSG00000223202	282	0
ENSG00000054938	3135	48
ENSG00000279353	1428	0
ENSG00000265902	70	0
ENSG00000241097	319	0
ENSG00000227615	399	578
ENSG00000166439	7842	695
ENSG00000166435	9086	1028
ENSG00000278879	1937	116
ENSG00000242999	300	7
ENSG00000241170	1532	231
ENSG00000286943	4477	137
ENSG00000118363	2984	792
ENSG00000200152	104	1
ENSG00000162139	7212	1273
ENSG00000284722	6947	55
ENSG00000234611	905	0
ENSG00000213333	867	0
ENSG00000171561	8795	11
ENSG00000255395	560	2
ENSG00000137491	10277	1668
ENSG00000254475	743	11
ENSG00000255136	5548	5
ENSG00000255460	336	0
ENSG00000261594	2931	13
ENSG00000137486	9888	3648
ENSG00000254429	506	0
ENSG00000279117	2338	0
ENSG00000254963	216	0
ENSG00000199090	95	2
ENSG00000149273	5859	36376
ENSG00000206941	148	0
ENSG00000207445	146	25
ENSG00000149243	5041	1186
ENSG00000158555	9905	2170
ENSG00000254460	386	4
ENSG00000149257	6281	8412
ENSG00000255326	651	4
ENSG00000171533	6433	144
ENSG00000255434	546	4
ENSG00000254630	390	1
ENSG00000255280	290	0
ENSG00000166391	4120	199
ENSG00000263993	298	0
ENSG00000247867	1504	1
ENSG00000062282	7904	384
ENSG00000254826	842	3
ENSG00000254814	758	5
ENSG00000255507	1647	3
ENSG00000198382	7346	974
ENSG00000200256	109	2
ENSG00000199362	102	2
ENSG00000255255	425	3
ENSG00000255081	471	8
ENSG00000223013	104	2
ENSG00000254915	307	2
ENSG00000255421	285	11
ENSG00000085741	2371	75
ENSG00000254933	613	6
ENSG00000255362	388	6
ENSG00000137492	7888	941
ENSG00000179240	20110	898
ENSG00000201756	113	0
ENSG00000255135	1056	57
ENSG00000158636	11783	1154
ENSG00000254755	189	1
ENSG00000255363	1763	27
ENSG00000255479	831	2
ENSG00000254810	651	15
ENSG00000236304	1426	39
ENSG00000137507	4459	3122
ENSG00000254975	452	2
ENSG00000204529	2609	10
ENSG00000254632	1236	4
ENSG00000182704	4013	1979
ENSG00000255100	354	6
ENSG00000261578	4192	75
ENSG00000078124	8442	488
ENSG00000254988	568	23
ENSG00000198488	2626	3
ENSG00000149260	6137	549
ENSG00000254550	492	1
ENSG00000137474	10452	156
ENSG00000178795	3188	5
ENSG00000224829	427	55
ENSG00000149269	6021	1948
ENSG00000268635	3660	4
ENSG00000074201	4581	1654
ENSG00000238880	61	2
ENSG00000178301	2125	139
ENSG00000048649	15740	4631
ENSG00000206816	102	6
ENSG00000254985	566	4
ENSG00000227376	552	1219
ENSG00000255409	632	12
ENSG00000219529	358	5
ENSG00000087884	1943	194
ENSG00000254459	585	43
ENSG00000254691	551	37
ENSG00000255449	712	121
ENSG00000241782	474	86
ENSG00000149262	6067	1273
ENSG00000255115	286	7
ENSG00000151364	1899	25
ENSG00000254829	686	0
ENSG00000259112	826	0
ENSG00000254675	277	4
ENSG00000151365	1174	219
ENSG00000151366	2302	444
ENSG00000159063	3441	673
ENSG00000252494	103	7
ENSG00000246174	4553	206
ENSG00000188997	3968	972
ENSG00000118369	5754	2654
ENSG00000033327	6775	987
ENSG00000288538	1753	269
ENSG00000254420	437	13
ENSG00000288393	1681	34
ENSG00000254649	365	2
ENSG00000251323	2219	38
ENSG00000137513	3146	360
ENSG00000255084	717	8
ENSG00000252033	102	0
ENSG00000254697	482	1
ENSG00000149256	16414	341
ENSG00000254563	320	3
ENSG00000255345	2399	4
ENSG00000254885	374	11
ENSG00000211997	88	0
ENSG00000266570	58	1
ENSG00000255209	834	1
ENSG00000279295	1904	4
ENSG00000254471	2118	5
ENSG00000254434	585	1
ENSG00000200146	107	1
ENSG00000255014	560	6
ENSG00000255178	1571	11
ENSG00000254437	318	0
ENSG00000285568	1052	1
ENSG00000287912	3955	6
ENSG00000254747	291	2
ENSG00000255316	516	3
ENSG00000245832	4502	6
ENSG00000270701	235	0
ENSG00000264110	96	0
ENSG00000254511	342	0
ENSG00000255246	1058	3
ENSG00000227097	210	1516
ENSG00000182103	3925	24
ENSG00000255382	1208	2
ENSG00000255063	1156	35
ENSG00000137509	13197	2249
ENSG00000254441	915	4
ENSG00000165490	5339	79
ENSG00000242279	794	0
ENSG00000254698	433	1
ENSG00000137502	11832	655
ENSG00000254522	286	2
ENSG00000207221	135	2
ENSG00000246067	7192	821
ENSG00000255503	436	23
ENSG00000279900	452	126
ENSG00000255010	382	0
ENSG00000254965	383	0
ENSG00000255051	632	9
ENSG00000165494	9951	2839
ENSG00000254676	905	36
ENSG00000247137	3418	318
ENSG00000269939	1516	0
ENSG00000137494	6751	566
ENSG00000255541	236	0
ENSG00000254551	766	17
ENSG00000241020	400	0
ENSG00000137500	6561	453
ENSG00000255234	2853	24
ENSG00000255003	321	5
ENSG00000274004	115	4
ENSG00000150672	16709	132
ENSG00000255311	2112	2
ENSG00000254629	1602	14
ENSG00000250257	693	0
ENSG00000254713	967	5
ENSG00000240174	573	3
ENSG00000254787	351	0
ENSG00000274006	213	1
ENSG00000276179	218	2
ENSG00000255555	419	1
ENSG00000255396	543	10
ENSG00000213305	871	92
ENSG00000254684	498	4
ENSG00000254897	1417	21
ENSG00000206583	107	0
ENSG00000171204	2416	299
ENSG00000171202	971	123
ENSG00000137504	5587	1892
ENSG00000179071	2348	19
ENSG00000137501	11258	2995
ENSG00000279742	2387	68
ENSG00000150676	2359	8
ENSG00000255005	448	0
ENSG00000254479	927	12
ENSG00000073921	6342	2891
ENSG00000200877	108	0
ENSG00000254699	178	0
ENSG00000254502	1135	69
ENSG00000276669	283	1
ENSG00000074266	6807	452
ENSG00000283744	66	0
ENSG00000254783	742	179
ENSG00000255222	817	10
ENSG00000149196	3433	330
ENSG00000239856	298	13
ENSG00000149201	4544	38
ENSG00000254733	411	5
ENSG00000254727	478	6
ENSG00000278989	2359	175
ENSG00000151376	3838	4027
ENSG00000254731	432	48
ENSG00000255250	917	19
ENSG00000150687	11444	2966
ENSG00000271318	586	9
ENSG00000197882	910	25
ENSG00000269895	1192	63
ENSG00000255203	889	46
ENSG00000255471	1218	52
ENSG00000280339	3249	237
ENSG00000174804	7387	1836
ENSG00000246523	1988	23
ENSG00000254748	888	43
ENSG00000166575	10096	752
ENSG00000254843	1852	19
ENSG00000279836	539	1
ENSG00000213287	409	4
ENSG00000270510	651	0
ENSG00000254582	646	24
ENSG00000255391	562	0
ENSG00000279701	967	5
ENSG00000278929	428	5
ENSG00000223015	103	0
ENSG00000283412	61	0
ENSG00000255183	679	0
ENSG00000279341	2567	1
ENSG00000254650	1123	3
ENSG00000255022	301	0
ENSG00000279793	569	2
ENSG00000285835	837	10
ENSG00000280307	623	2
ENSG00000254794	52	1
ENSG00000255516	572	0
ENSG00000255102	488	0
ENSG00000255241	252	0
ENSG00000206690	111	0
ENSG00000123892	1432	33
ENSG00000279733	2117	1
ENSG00000266581	92	0
ENSG00000109861	11395	530
ENSG00000249489	1045	47
ENSG00000288018	1468	3
ENSG00000255082	4837	1
ENSG00000168959	8657	13
ENSG00000207113	107	2
ENSG00000077498	2593	7
ENSG00000197692	502	3
ENSG00000279297	483	3
ENSG00000279603	769	1
ENSG00000086991	6099	299
ENSG00000255295	451	0
ENSG00000279248	399	0
ENSG00000279697	617	1
ENSG00000255429	231	0
ENSG00000279045	666	0
ENSG00000279056	346	0
ENSG00000280201	740	1
ENSG00000134612	2495	15
ENSG00000255385	562	2
ENSG00000279163	495	0
ENSG00000214414	1353	3
ENSG00000255486	758	1
ENSG00000255540	3766	2
ENSG00000234376	1191	0
ENSG00000254971	486	6
ENSG00000255170	255	2
ENSG00000204456	755	4
ENSG00000254751	1573	4
ENSG00000255162	1454	3
ENSG00000255285	322	1
ENSG00000168930	2163	8
ENSG00000250946	1238	6
ENSG00000166013	1720	3
ENSG00000204455	1359	5
ENSG00000254558	1178	9
ENSG00000189253	2689	5
ENSG00000255235	284	1
ENSG00000254617	590	1
ENSG00000254785	3198	7
ENSG00000255055	508	1
ENSG00000223417	2164	8
ENSG00000233802	1651	6
ENSG00000254818	3915	6
ENSG00000278837	316	0
ENSG00000255360	323	0
ENSG00000254655	203	1
ENSG00000204450	1535	5
ENSG00000255305	1677	12
ENSG00000237706	1516	6
ENSG00000225581	1544	3
ENSG00000255184	1202	4
ENSG00000204449	2163	8
ENSG00000254803	322	3
ENSG00000254916	1459	5
ENSG00000223709	1330	5
ENSG00000255011	217	0
ENSG00000254888	258	1
ENSG00000255009	1182	0
ENSG00000254436	397	1
ENSG00000286665	976	1
ENSG00000207299	71	0
ENSG00000279299	404	0
ENSG00000077616	7168	54
ENSG00000280385	4507	73
ENSG00000110172	11099	551
ENSG00000280367	3386	20
ENSG00000261645	3761	9
ENSG00000214391	1613	2453
ENSG00000266703	84	0
ENSG00000280430	614	0
ENSG00000221586	82	0
ENSG00000280085	206	0
ENSG00000279209	1513	4
ENSG00000279438	386	0
ENSG00000254677	1228	3
ENSG00000255070	595	1
ENSG00000255187	1307	2
ENSG00000280124	610	0
ENSG00000278980	753	0
ENSG00000280093	381	0
ENSG00000255332	2790	1
ENSG00000254961	304	2
ENSG00000278859	423	1
ENSG00000242248	784	0
ENSG00000235547	465	0
ENSG00000165323	19280	76
ENSG00000249255	755	6
ENSG00000254705	775	4
ENSG00000244244	784	57
ENSG00000255506	583	4
ENSG00000282916	1791	3
ENSG00000255127	1256	0
ENSG00000255287	226	3
ENSG00000254874	266	0
ENSG00000134640	1956	3
ENSG00000242807	433	0
ENSG00000278892	503	0
ENSG00000279304	310	2
ENSG00000180773	9709	245
ENSG00000255445	676	9
ENSG00000280379	773	9
ENSG00000279269	594	5
ENSG00000233737	145	2
ENSG00000255233	400	1
ENSG00000279684	2275	36
ENSG00000165325	4227	28
ENSG00000166002	1106	163
ENSG00000234106	349	49
ENSG00000240202	294	0
ENSG00000279454	857	1
ENSG00000278953	483	1
ENSG00000255515	574	0
ENSG00000166004	9452	1253
ENSG00000199875	113	3
ENSG00000254911	353	78
ENSG00000275146	80	0
ENSG00000273885	70	0
ENSG00000279696	3152	85
ENSG00000166012	7970	1794
ENSG00000207112	134	0
ENSG00000206799	121	0
ENSG00000202314	73	8
ENSG00000206834	130	0
ENSG00000207304	139	0
ENSG00000239195	73	0
ENSG00000207145	132	0
ENSG00000284458	91	0
ENSG00000210825	126	0
ENSG00000182919	6269	611
ENSG00000284057	2993	1
ENSG00000042429	16610	430
ENSG00000214376	3936	20
ENSG00000206911	113	2
ENSG00000255995	84	0
ENSG00000256752	576	2
ENSG00000181333	5809	40
ENSG00000227593	950	5
ENSG00000110218	2852	276
ENSG00000250519	5342	43
ENSG00000256745	549	196
ENSG00000183560	827	5
ENSG00000123901	4277	14
ENSG00000020922	7674	807
ENSG00000221230	86	9
ENSG00000255893	581	20
ENSG00000168876	3171	793
ENSG00000257057	672	2
ENSG00000134627	4498	84
ENSG00000196371	6059	117
ENSG00000255929	1175	0
ENSG00000280167	357	5
ENSG00000233536	712	0
ENSG00000255666	3087	2
ENSG00000166025	10030	996
ENSG00000256469	593	0
ENSG00000213368	720	7
ENSG00000150316	2734	774
ENSG00000186280	2951	58
ENSG00000255653	675	16
ENSG00000235268	2339	21
ENSG00000274486	697	4
ENSG00000256779	1547	15
ENSG00000257012	1161	2
ENSG00000255855	1917	4
ENSG00000277984	703	25
ENSG00000263465	4028	933
ENSG00000149218	4651	452
ENSG00000270689	1489	12
ENSG00000270578	568	9
ENSG00000245552	7431	94
ENSG00000149212	10578	768
ENSG00000282834	307	2
ENSG00000250390	570	78
ENSG00000285842	1354	1
ENSG00000255605	506	1
ENSG00000273600	484	1
ENSG00000077458	6031	387
ENSG00000166037	7101	1205
ENSG00000087053	6121	568
ENSG00000222578	108	1
ENSG00000242993	406	1
ENSG00000184384	7124	303
ENSG00000285921	904	12
ENSG00000266192	89	0
ENSG00000149231	17313	330
ENSG00000183340	3815	230
ENSG00000255679	426	1
ENSG00000200411	121	0
ENSG00000256684	404	0
ENSG00000254587	2243	2
ENSG00000255376	555	0
ENSG00000255205	438	0
ENSG00000270753	523	0
ENSG00000255039	734	0
ENSG00000199315	119	0
ENSG00000255502	2366	3
ENSG00000254555	285	1
ENSG00000255380	960	1
ENSG00000254939	1754	5
ENSG00000254599	435	0
ENSG00000254830	380	0
ENSG00000149972	9107	12
ENSG00000223269	315	0
ENSG00000255547	770	9
ENSG00000242165	299	0
ENSG00000255059	504	163
ENSG00000248027	1865	6
ENSG00000165895	9313	299
ENSG00000200047	317	2
ENSG00000082175	14693	5419
ENSG00000282728	1794	29
ENSG00000255504	546	15
ENSG00000137672	5616	74
ENSG00000263885	86	4
ENSG00000254506	2371	20
ENSG00000254534	1663	2
ENSG00000187151	2368	3
ENSG00000110318	8200	743
ENSG00000137691	2647	61
ENSG00000274097	107	3
ENSG00000260008	1957	8
ENSG00000277459	631	8
ENSG00000137693	6311	2335
ENSG00000254422	628	0
ENSG00000243777	747	251
ENSG00000270868	160	0
ENSG00000271600	241	0
ENSG00000212466	108	0
ENSG00000288528	621	0
ENSG00000023445	7518	324
ENSG00000110330	4532	1052
ENSG00000152558	4442	1639
ENSG00000255337	692	14
ENSG00000255482	494	1
ENSG00000137673	2320	83
ENSG00000137674	2554	8
ENSG00000256916	1400	23
ENSG00000281655	721	15
ENSG00000137675	1876	13
ENSG00000118113	3437	2
ENSG00000255282	3331	45
ENSG00000225678	1000	4
ENSG00000256254	1127	0
ENSG00000166670	1759	22
ENSG00000196611	1971	11
ENSG00000256035	969	4
ENSG00000149968	1854	534
ENSG00000262406	1822	34
ENSG00000255469	355	12
ENSG00000238562	62	0
ENSG00000137745	2832	31
ENSG00000276521	372	5
ENSG00000239861	476	5
ENSG00000137692	13069	396
ENSG00000260966	5113	0
ENSG00000187240	15012	1982
ENSG00000285878	778	12
ENSG00000254895	574	2
ENSG00000254931	835	5
ENSG00000255417	656	2
ENSG00000255350	1526	17
ENSG00000254565	1029	4
ENSG00000253245	936	3
ENSG00000254824	78	1
ENSG00000254987	562	0
ENSG00000264200	75	1
ENSG00000170962	4263	178
ENSG00000255548	547	1
ENSG00000170967	2557	16
ENSG00000280773	61	0
ENSG00000256422	17026	13
ENSG00000270449	199	0
ENSG00000254569	154	0
ENSG00000204403	1786	7
ENSG00000235505	4307	157
ENSG00000196954	6665	1358
ENSG00000284715	338	0
ENSG00000137757	1592	12
ENSG00000137752	3698	261
ENSG00000204397	1688	23
ENSG00000288255	100	1
ENSG00000254750	1258	11
ENSG00000255221	1232	7
ENSG00000255430	212	0
ENSG00000255501	2280	1
ENSG00000254767	507	0
ENSG00000255336	181	1
ENSG00000278640	287	1
ENSG00000152578	10083	209
ENSG00000255403	1639	17
ENSG00000222663	137	0
ENSG00000252081	106	0
ENSG00000285813	3770	49
ENSG00000170903	5108	275
ENSG00000182359	5210	110
ENSG00000149313	6003	597
ENSG00000254433	1247	31
ENSG00000287846	959	0
ENSG00000254580	409	1
ENSG00000286345	699	1
ENSG00000254811	3268	4
ENSG00000255065	1469	1
ENSG00000287802	748	0
ENSG00000152402	16306	208
ENSG00000274584	309	23
ENSG00000213252	1499	36
ENSG00000255353	1245	16
ENSG00000261098	4140	157
ENSG00000152404	3581	752
ENSG00000225215	1186	20
ENSG00000137760	4506	285
ENSG00000270969	1003	1
ENSG00000110675	5856	21
ENSG00000255483	490	0
ENSG00000254758	660	2
ENSG00000170290	906	5
ENSG00000254702	1599	3
ENSG00000110660	3483	269
ENSG00000240652	345	18
ENSG00000179331	1885	4
ENSG00000288012	605	4
ENSG00000166266	6562	705
ENSG00000200855	102	1
ENSG00000255467	964	8
ENSG00000075239	5869	580
ENSG00000285696	746	12
ENSG00000149308	7530	714
ENSG00000149311	23972	2440
ENSG00000206967	102	0
ENSG00000166323	3769	66
ENSG00000178202	4938	309
ENSG00000110723	10944	297
ENSG00000178105	8606	931
ENSG00000240698	668	1
ENSG00000254730	320	4
ENSG00000255379	318	0
ENSG00000203334	2080	7
ENSG00000255528	333	1
ENSG00000201243	107	1
ENSG00000200613	109	0
ENSG00000264997	71	0
ENSG00000255028	1091	1
ENSG00000185742	5867	6
ENSG00000254890	457	0
ENSG00000254482	661	0
ENSG00000254659	1291	1
ENSG00000137710	8518	921
ENSG00000254798	738	0
ENSG00000287245	3696	2
ENSG00000224776	852	13
ENSG00000270423	418	6
ENSG00000255210	633	13
ENSG00000149289	9688	71
ENSG00000254416	2324	6
ENSG00000137714	3144	196
ENSG00000137727	7125	124
ENSG00000233497	951	3
ENSG00000255149	184	1
ENSG00000287556	933	2
ENSG00000200168	111	1
ENSG00000271390	499	3
ENSG00000271584	1345	5
ENSG00000287028	828	0
ENSG00000239354	349	0
ENSG00000270202	691	0
ENSG00000150750	1343	19
ENSG00000196167	9186	286
ENSG00000214290	2059	86
ENSG00000288097	2414	2
ENSG00000264032	68	1
ENSG00000110777	6996	115
ENSG00000253099	128	1
ENSG00000255428	2587	4
ENSG00000255093	5327	14
ENSG00000137707	1801	0
ENSG00000286028	1144	0
ENSG00000207811	84	0
ENSG00000207562	77	0
ENSG00000254980	1155	1
ENSG00000183644	3280	0
ENSG00000204381	3144	287
ENSG00000170145	9740	1519
ENSG00000235286	1449	100
ENSG00000223324	314	8
ENSG00000137713	6686	588
ENSG00000254990	885	8
ENSG00000086848	8070	264
ENSG00000258529	3346	0
ENSG00000254450	684	4
ENSG00000254949	207	4
ENSG00000255561	3551	99
ENSG00000137720	3514	345
ENSG00000176343	276	20
ENSG00000109846	4388	1190
ENSG00000170276	843	8
ENSG00000254445	2058	0
ENSG00000149300	1799	16
ENSG00000150764	8438	1248
ENSG00000238965	109	5
ENSG00000255286	353	2
ENSG00000255334	322	24
ENSG00000150768	4251	578
ENSG00000230911	510	6
ENSG00000238444	100	2
ENSG00000271025	237	4
ENSG00000150773	2474	181
ENSG00000150776	5755	911
ENSG00000150779	1166	236
ENSG00000204370	2790	656
ENSG00000255292	1190	2
ENSG00000150782	2605	101
ENSG00000254638	594	1
ENSG00000150783	1152	6
ENSG00000197580	6763	125
ENSG00000214264	1166	13
ENSG00000255231	298	0
ENSG00000243930	395	0
ENSG00000150787	3128	255
ENSG00000243250	655	53
ENSG00000188771	1541	28
ENSG00000268472	1132	12
ENSG00000213234	1082	62
ENSG00000250303	5965	59
ENSG00000206772	107	1
ENSG00000254968	3031	4
ENSG00000213233	453	1
ENSG00000255484	2067	2
ENSG00000212397	99	0
ENSG00000285769	5537	3
ENSG00000287006	620	2
ENSG00000254626	832	0
ENSG00000288070	945	4
ENSG00000247416	2953	3
ENSG00000149294	12737	87
ENSG00000238998	68	0
ENSG00000227487	5794	14
ENSG00000255129	1190	1
ENSG00000149292	5302	1968
ENSG00000270179	640	43
ENSG00000170209	2608	343
ENSG00000256757	524	2
ENSG00000149295	4117	51
ENSG00000265140	66	1
ENSG00000166682	2665	376
ENSG00000256091	679	5
ENSG00000086827	2916	419
ENSG00000243353	171	6
ENSG00000257070	335	15
ENSG00000256603	586	9
ENSG00000228607	754	1
ENSG00000256167	2136	1526
ENSG00000255870	786	0
ENSG00000257101	287	1
ENSG00000048028	5719	976
ENSG00000256452	158	16
ENSG00000255710	1030	65
ENSG00000201687	104	3
ENSG00000149305	4827	8
ENSG00000166736	2772	8
ENSG00000109906	12343	8021
ENSG00000286463	817	2
ENSG00000256947	393	2
ENSG00000166741	2919	2540
ENSG00000256195	4251	15
ENSG00000180425	2203	217
ENSG00000076053	7885	165
ENSG00000255663	729	1
ENSG00000076043	3699	689
ENSG00000256533	1060	24
ENSG00000255982	726	12
ENSG00000270204	508	4
ENSG00000095110	4387	33
ENSG00000238724	104	1
ENSG00000137634	2187	21
ENSG00000256674	1440	9
ENSG00000204361	1868	9
ENSG00000252870	156	1
ENSG00000182985	11017	482
ENSG00000287897	378	1
ENSG00000256972	330	6
ENSG00000255580	818	1
ENSG00000256315	903	1
ENSG00000256281	294	0
ENSG00000257087	516	0
ENSG00000255903	195	3
ENSG00000255689	376	0
ENSG00000239153	104	0
ENSG00000255599	479	0
ENSG00000260254	8400	13
ENSG00000279771	2250	5
ENSG00000256717	574	1
ENSG00000279818	2801	2
ENSG00000288020	792	0
ENSG00000246100	5408	36
ENSG00000257067	1371	3
ENSG00000244259	606	2
ENSG00000239600	387	3
ENSG00000236437	921	4
ENSG00000278945	100	0
ENSG00000237937	1104	2
ENSG00000137656	2195	666
ENSG00000226645	419	1
ENSG00000109917	7058	1053
ENSG00000110243	2019	9
ENSG00000236267	333	0
ENSG00000285513	690	1
ENSG00000110244	1471	5
ENSG00000110245	851	6
ENSG00000118137	1424	20
ENSG00000235910	1005	48
ENSG00000160584	10920	3303
ENSG00000200537	96	4
ENSG00000234268	255	448
ENSG00000224077	483	0
ENSG00000225236	681	1
ENSG00000254851	822	3574
ENSG00000254678	301	0
ENSG00000168092	7084	1661
ENSG00000149577	9058	6622
ENSG00000149591	6550	18355
ENSG00000160613	22049	5895
ENSG00000280143	5326	291
ENSG00000167257	4407	829
ENSG00000252992	154	2
ENSG00000186318	7190	922
ENSG00000278768	4680	430
ENSG00000276505	324	14
ENSG00000110274	12896	5675
ENSG00000250699	488	5
ENSG00000271412	376	10
ENSG00000177103	7036	65
ENSG00000279586	917	6
ENSG00000270403	376	0
ENSG00000137731	5608	38
ENSG00000254844	557	2
ENSG00000255245	782	0
ENSG00000254528	1464	5
ENSG00000137726	4986	990
ENSG00000137747	5369	465
ENSG00000110324	8080	1466
ENSG00000255274	3769	23
ENSG00000272075	303	0
ENSG00000137648	9948	52
ENSG00000177098	5649	873
ENSG00000288594	4670	13
ENSG00000149575	5353	91
ENSG00000160593	8602	239
ENSG00000255163	280	14
ENSG00000160588	3983	499
ENSG00000149573	4740	293
ENSG00000280032	2225	6
ENSG00000198851	2659	359
ENSG00000254992	295	0
ENSG00000167286	929	82
ENSG00000160654	3836	35
ENSG00000110344	6561	1430
ENSG00000254873	2395	6
ENSG00000285827	6447	22
ENSG00000167283	2926	580
ENSG00000269944	545	8
ENSG00000255384	2086	6
ENSG00000118058	31279	5192
ENSG00000255435	2692	85
ENSG00000172425	1009	371
ENSG00000149582	5529	7100
ENSG00000118096	3814	1889
ENSG00000243431	891	279
ENSG00000095139	4177	2258
ENSG00000207185	106	15
ENSG00000019144	21715	12959
ENSG00000255176	1388	173
ENSG00000284246	80	0
ENSG00000118094	3182	185
ENSG00000255239	511	4
ENSG00000255422	966	2
ENSG00000207462	106	0
ENSG00000287238	1286	41
ENSG00000110367	11462	2633
ENSG00000278376	1884	53
ENSG00000254478	190	3
ENSG00000254621	711	4
ENSG00000201535	102	4
ENSG00000160683	4293	2
ENSG00000245869	1646	13
ENSG00000186174	10470	5493
ENSG00000264211	80	0
ENSG00000110375	1124	9
ENSG00000239726	275	8
ENSG00000222529	98	0
ENSG00000176302	1228	24
ENSG00000280502	297	10
ENSG00000283691	96	0
ENSG00000255121	1506	123
ENSG00000186166	5111	1614
ENSG00000240970	435	133
ENSG00000254428	523	110
ENSG00000254909	208	27
ENSG00000118181	1477	4876
ENSG00000196655	4809	1031
ENSG00000283704	69	0
ENSG00000137700	6186	3539
ENSG00000149428	7723	4269
ENSG00000255114	667	0
ENSG00000271751	415	5
ENSG00000272186	325	4
ENSG00000160695	5907	3653
ENSG00000256269	4447	1314
ENSG00000188486	1614	810
ENSG00000172269	5280	2214
ENSG00000172375	9216	3017
ENSG00000172273	9858	2813
ENSG00000172350	6231	34
ENSG00000160703	5320	2537
ENSG00000172367	3827	40
ENSG00000248712	2556	106
ENSG00000110395	11718	1194
ENSG00000222249	116	1
ENSG00000076706	7422	2865
ENSG00000284148	63	0
ENSG00000252119	117	0
ENSG00000173456	2783	1718
ENSG00000245385	507	0
ENSG00000223953	1537	10
ENSG00000235718	4096	17
ENSG00000036672	4523	81
ENSG00000245248	9657	49
ENSG00000254740	894	7
ENSG00000254590	1297	5
ENSG00000254892	265	1
ENSG00000154096	6900	3540
ENSG00000263873	632	0
ENSG00000255377	529	0
ENSG00000230716	1432	306
ENSG00000254561	6113	19
ENSG00000110400	7817	3278
ENSG00000199217	106	1
ENSG00000255247	559	7
ENSG00000254854	523	29
