GeneID	Length	fifth.sorted.bam
ENSG00000200620	139	1
ENSG00000281371	1874	0
ENSG00000169249	2077	660
ENSG00000182287	5428	493
ENSG00000200566	115	0
ENSG00000226536	337	0
ENSG00000126010	2417	230
ENSG00000238178	1523	88
ENSG00000182798	1611	21
ENSG00000215313	862	4
ENSG00000235071	999	11
ENSG00000239333	303	0
ENSG00000047230	5531	1109
ENSG00000265144	74	2
ENSG00000169906	455	7
ENSG00000169895	6442	2710
ENSG00000238709	62	0
ENSG00000086712	4455	1414
ENSG00000230180	121	1
ENSG00000102054	7340	2701
ENSG00000222736	122	0
ENSG00000223498	871	0
ENSG00000199410	103	0
ENSG00000169891	11336	609
ENSG00000201467	132	0
ENSG00000214322	458	8
ENSG00000214321	457	6
ENSG00000238764	104	0
ENSG00000188158	10394	405
ENSG00000265465	74	10
ENSG00000235834	1554	0
ENSG00000230020	366	1
ENSG00000226153	353	7
ENSG00000047634	5497	352
ENSG00000227873	394	0
ENSG00000131831	2622	1790
ENSG00000276467	2623	0
ENSG00000225066	1475	0
ENSG00000225882	708	0
ENSG00000177324	4640	0
ENSG00000102098	4327	98
ENSG00000235211	131	1
ENSG00000207025	102	0
ENSG00000008086	19056	881
ENSG00000236187	1042	2
ENSG00000102104	3706	3
ENSG00000086717	3513	37
ENSG00000237221	430	1
ENSG00000196564	744	3
ENSG00000224224	784	2
ENSG00000237836	1924	40
ENSG00000044446	8547	2770
ENSG00000266710	293	1
ENSG00000286724	5260	89
ENSG00000173698	10157	103
ENSG00000131828	4506	1321
ENSG00000180815	5573	25
ENSG00000202144	102	0
ENSG00000275800	1035	0
ENSG00000147010	5777	3442
ENSG00000173681	8630	721
ENSG00000206663	102	1
ENSG00000184368	4366	52
ENSG00000264566	100	0
ENSG00000173674	4414	4789
ENSG00000201882	70	4
ENSG00000201592	80	1
ENSG00000225037	378	12
ENSG00000177189	9801	1859
ENSG00000283631	632	0
ENSG00000283400	567	0
ENSG00000252978	324	0
ENSG00000283380	6221	2
ENSG00000283546	708	0
ENSG00000206716	107	0
ENSG00000149970	31865	75
ENSG00000231913	473	0
ENSG00000185915	3641	4
ENSG00000091482	1324	2
ENSG00000012174	8945	619
ENSG00000275681	168	1
ENSG00000230797	2754	164
ENSG00000206639	102	0
ENSG00000271286	700	1
ENSG00000102172	2026	1231
ENSG00000102174	6500	152
ENSG00000224204	1906	6
ENSG00000233067	1443	4
ENSG00000288546	1135	5
ENSG00000175809	1549	1
ENSG00000231846	389	0
ENSG00000224396	1221	1
ENSG00000201095	107	0
ENSG00000231011	400	0
ENSG00000237019	382	1
ENSG00000184735	3630	0
ENSG00000174028	681	248
ENSG00000228610	352	0
ENSG00000165186	12883	734
ENSG00000226774	438	7
ENSG00000123131	1855	929
ENSG00000123130	6244	1412
ENSG00000233785	672	0
ENSG00000202272	101	0
ENSG00000130066	2498	6101
ENSG00000184831	2357	176
ENSG00000238103	580	8297
ENSG00000165182	2050	4
ENSG00000174010	6272	413
ENSG00000130741	4081	5085
ENSG00000201407	132	1
ENSG00000234230	417	3
ENSG00000005889	9037	1814
ENSG00000223611	2409	2
ENSG00000223731	2618	0
ENSG00000225071	348	1057
ENSG00000067992	13555	2584
ENSG00000214124	238	1
ENSG00000102230	5666	211
ENSG00000226222	345	0
ENSG00000236836	275	0
ENSG00000236487	416	1
ENSG00000101868	6640	732
ENSG00000251869	130	0
ENSG00000232472	678	738
ENSG00000004848	3114	5
ENSG00000214111	691	0
ENSG00000240439	291	0
ENSG00000176812	827	12
ENSG00000229310	456	0
ENSG00000228519	606	46
ENSG00000233403	550	0
ENSG00000176774	1812	0
ENSG00000232446	508	0
ENSG00000232030	1224	0
ENSG00000227511	862	0
ENSG00000176746	1949	0
ENSG00000232644	606	0
ENSG00000188408	1216	0
ENSG00000237171	756	0
ENSG00000228464	650	0
ENSG00000231388	1624	0
ENSG00000230265	656	0
ENSG00000259849	2716	0
ENSG00000236160	217	0
ENSG00000216938	758	21
ENSG00000236683	1062	30
ENSG00000252491	145	0
ENSG00000242021	887	1
ENSG00000228933	6812	6
ENSG00000233807	548	0
ENSG00000252486	117	0
ENSG00000235642	455	0
ENSG00000224960	3135	1
ENSG00000223391	111	7
ENSG00000238247	1545	33
ENSG00000189186	4449	3
ENSG00000177689	1953	1
ENSG00000229731	1018	0
ENSG00000226199	1030	0
ENSG00000232834	352	0
ENSG00000228345	1031	0
ENSG00000233243	457	0
ENSG00000224589	712	0
ENSG00000226372	3458	0
ENSG00000277569	109	0
ENSG00000223742	756	0
ENSG00000169306	3616	28
ENSG00000226436	405	62
ENSG00000201666	70	0
ENSG00000237994	465	8
ENSG00000201356	119	0
ENSG00000227393	845	0
ENSG00000264090	81	0
ENSG00000227592	722	0
ENSG00000270794	787	0
ENSG00000099399	1607	0
ENSG00000198798	2305	0
ENSG00000120289	2188	5
ENSG00000214107	1971	0
ENSG00000276940	305	0
ENSG00000169297	1995	3
ENSG00000120280	1792	52
ENSG00000178556	240	1
ENSG00000232368	528	217
ENSG00000198814	5359	324
ENSG00000229331	397	4
ENSG00000241886	562	9
ENSG00000243055	651	17
ENSG00000277876	1211	0
ENSG00000157625	12711	1555
ENSG00000231542	245	0
ENSG00000235512	292	0
ENSG00000132446	809	0
ENSG00000198947	18910	2737
ENSG00000252903	105	0
ENSG00000285900	2089	11
ENSG00000222922	112	0
ENSG00000236285	837	79
ENSG00000263600	97	1
ENSG00000221348	86	1
ENSG00000236828	293	0
ENSG00000226781	327	99
ENSG00000215310	1230	1
ENSG00000287700	2809	0
ENSG00000233928	14438	16
ENSG00000185448	2559	2
ENSG00000185638	551	0
ENSG00000233571	526	0
ENSG00000236072	743	0
ENSG00000271136	439	0
ENSG00000147027	4040	1318
ENSG00000225384	553	0
ENSG00000273704	362	0
ENSG00000189132	2120	0
ENSG00000229347	1048	0
ENSG00000252411	101	0
ENSG00000230227	923	0
ENSG00000233663	1032	0
ENSG00000271088	2983	0
ENSG00000233880	981	0
ENSG00000189023	1986	1
ENSG00000271519	4774	3
ENSG00000165164	11443	1
ENSG00000206733	107	0
ENSG00000229384	540	1
ENSG00000226484	1861	0
ENSG00000233921	391	44
ENSG00000286475	1459	4
ENSG00000249467	304	2
ENSG00000275314	559	3
ENSG00000235510	227	14
ENSG00000223723	1230	49
ENSG00000231069	571	5
ENSG00000198173	3299	14
ENSG00000243048	549	0
ENSG00000214071	551	0
ENSG00000233810	614	0
ENSG00000130962	6180	233
ENSG00000250349	954	0
ENSG00000241607	546	0
ENSG00000219186	528	1
ENSG00000234355	551	0
ENSG00000174678	3290	1
ENSG00000147036	10298	17
ENSG00000047597	5174	38
ENSG00000285944	273	0
ENSG00000165168	4375	494
ENSG00000165169	3120	927
ENSG00000206983	107	0
ENSG00000259977	710	2
ENSG00000224339	892	1
ENSG00000187516	536	0
ENSG00000229674	667	1
ENSG00000147041	4820	440
ENSG00000221466	92	0
ENSG00000101955	1987	1886
ENSG00000226679	655	1
ENSG00000156313	8358	513
ENSG00000252050	130	0
ENSG00000036473	1683	1
ENSG00000227988	527	0
ENSG00000232370	699	0
ENSG00000229735	513	0
ENSG00000233007	2252	0
ENSG00000156298	3110	296
ENSG00000238606	62	0
ENSG00000235806	1180	3
ENSG00000287729	1223	0
ENSG00000165175	3790	1012
ENSG00000238123	376	6
ENSG00000207122	106	0
ENSG00000224610	828	0
ENSG00000235304	2328	0
ENSG00000236747	1426	0
ENSG00000234191	786	0
ENSG00000263730	106	0
ENSG00000264618	300	0
ENSG00000228232	1005	1438
ENSG00000270759	325	0
ENSG00000261435	1976	2
ENSG00000263972	53	0
ENSG00000214047	465	5
ENSG00000285709	1330	0
ENSG00000223486	2691	2
ENSG00000183337	9993	2176
ENSG00000236393	3300	6
ENSG00000214045	1544	23
ENSG00000206677	98	0
ENSG00000235685	221	0
ENSG00000238730	62	1
ENSG00000182220	9541	3423
ENSG00000287098	583	3
ENSG00000238205	571	0
ENSG00000185753	6050	683
ENSG00000180182	9668	2259
ENSG00000234636	900	15
ENSG00000270791	568	0
ENSG00000214031	1167	2
ENSG00000237661	719	1
ENSG00000238222	1521	61
ENSG00000232801	891	23
ENSG00000189145	405	0
ENSG00000216866	883	5131
ENSG00000287549	961	1
ENSG00000237931	752	40
ENSG00000124486	14152	7322
ENSG00000223714	835	1
ENSG00000199564	119	0
ENSG00000238426	102	0
ENSG00000226641	511	8
ENSG00000215301	15892	10395
ENSG00000264573	301	1
ENSG00000188937	2988	0
ENSG00000225238	390	0
ENSG00000147044	19939	2756
ENSG00000233033	515	2
ENSG00000212207	107	6
ENSG00000217624	735	501
ENSG00000242559	295	6
ENSG00000171659	1926	111
ENSG00000171657	3318	46
ENSG00000229822	387	19
ENSG00000237875	59	58
ENSG00000251807	96	1
ENSG00000233103	478	1
ENSG00000228847	420	38
ENSG00000212560	106	0
ENSG00000228780	234	0
ENSG00000206896	107	0
ENSG00000231772	1308	1
ENSG00000283737	796	14
ENSG00000287223	3855	21
ENSG00000102055	798	0
ENSG00000270280	223	0
ENSG00000224294	2228	0
ENSG00000237206	1534	7
ENSG00000285899	941	0
ENSG00000231750	895	0
ENSG00000189221	5528	1001
ENSG00000069535	2895	3266
ENSG00000124479	1819	36
ENSG00000236276	2165	0
ENSG00000214019	1590	72
ENSG00000183690	3329	57
ENSG00000198414	2331	7
ENSG00000214018	1163	10
ENSG00000200702	102	0
ENSG00000224054	1569	0
ENSG00000215035	1057	3
ENSG00000069509	1257	230
ENSG00000233543	1541	63
ENSG00000229168	591	0
ENSG00000214016	878	1017
ENSG00000242065	289	0
ENSG00000189037	868	0
ENSG00000147050	7316	1671
ENSG00000147113	6721	2007
ENSG00000229491	1725	6
ENSG00000237782	469	0
ENSG00000229563	6430	8
ENSG00000214282	1442	425
ENSG00000204915	937	0
ENSG00000270069	2785	107
ENSG00000207870	110	7
ENSG00000207725	110	1
ENSG00000269902	528	8
ENSG00000231566	2243	121
ENSG00000212347	68	0
ENSG00000215286	754	0
ENSG00000234613	767	0
ENSG00000224701	572	0
ENSG00000213100	1000	139
ENSG00000214009	778	2
ENSG00000278838	285	0
ENSG00000236751	2526	7
ENSG00000229145	1113	11
ENSG00000286306	598	0
ENSG00000231235	1630	4
ENSG00000235587	1006	647
ENSG00000147121	3685	441
ENSG00000224072	2299	17
ENSG00000251192	6203	201
ENSG00000199226	103	4
ENSG00000230844	2566	103
ENSG00000277721	254	0
ENSG00000270499	1460	1
ENSG00000147119	2396	414
ENSG00000065923	9980	2427
ENSG00000213997	737	115
ENSG00000226048	943	8
ENSG00000215284	655	34
ENSG00000102218	3700	426
ENSG00000204904	532	11
ENSG00000102221	5149	852
ENSG00000130988	2811	116
ENSG00000206685	107	4
ENSG00000201659	156	1
ENSG00000147123	1418	580
ENSG00000182872	3537	6991
ENSG00000237351	1248	17
ENSG00000130985	6437	27061
ENSG00000224975	945	131
ENSG00000102225	6531	8688
ENSG00000102226	5093	10944
ENSG00000237623	635	9
ENSG00000266158	253	0
ENSG00000203402	477	2
ENSG00000147117	2516	16
ENSG00000221459	129	0
ENSG00000232009	1005	1
ENSG00000226556	714	0
ENSG00000147124	4784	445
ENSG00000277605	331	1
ENSG00000196741	1253	65
ENSG00000235636	882	309
ENSG00000078061	3535	6178
ENSG00000008056	3733	107
ENSG00000283743	3761	0
ENSG00000102265	1446	5477
ENSG00000263858	77	0
ENSG00000126759	5617	35
ENSG00000126767	3398	3000
ENSG00000126756	1264	374
ENSG00000267064	6568	47
ENSG00000187893	3148	1
ENSG00000224656	1098	0
ENSG00000229968	1433	0
ENSG00000188459	1494	352
ENSG00000197779	8443	270
ENSG00000224401	740	27
ENSG00000147118	3598	409
ENSG00000221994	4340	110
ENSG00000171489	732	17
ENSG00000277541	397	2
ENSG00000287757	1268	7
ENSG00000171483	1869	0
ENSG00000171478	595	12
ENSG00000230241	228	1
ENSG00000233139	1669	2
ENSG00000201517	95	0
ENSG00000225198	1300	1
ENSG00000238032	293	3
ENSG00000165583	1484	4
ENSG00000234780	556	1
ENSG00000252856	117	0
ENSG00000204368	873	1
ENSG00000231568	127	1
ENSG00000229662	530	1
ENSG00000126752	1298	1
ENSG00000232813	144	9
ENSG00000241207	284	16
ENSG00000237345	617	0
ENSG00000204648	821	0
ENSG00000234391	523	1
ENSG00000227302	292	0
ENSG00000230100	270	0
ENSG00000270747	271	11
ENSG00000165584	2108	54
ENSG00000225055	765	3
ENSG00000234448	191	0
ENSG00000268009	1232	15
ENSG00000269791	1232	16
ENSG00000231603	760	1
ENSG00000231489	127	0
ENSG00000235350	319	0
ENSG00000226971	1330	24
ENSG00000017483	4018	2088
ENSG00000068438	2872	1957
ENSG00000224292	653	0
ENSG00000102312	3011	636
ENSG00000147155	1768	234
ENSG00000286268	1426	12
ENSG00000276823	327	0
ENSG00000068354	3966	2077
ENSG00000204620	549	10
ENSG00000102317	5827	4729
ENSG00000228343	450	0
ENSG00000279528	425	0
ENSG00000220125	247	0
ENSG00000101940	7872	10471
ENSG00000231725	971	1
ENSG00000015285	2361	382
ENSG00000101945	3233	530
ENSG00000232828	925	1
ENSG00000206723	107	0
ENSG00000171433	1064	26
ENSG00000233585	1327	99
ENSG00000207367	107	1
ENSG00000102145	1492	4
ENSG00000094631	10602	8232
ENSG00000187682	1303	20
ENSG00000102109	1338	760
ENSG00000102103	2835	1833
ENSG00000126768	2562	875
ENSG00000102100	3745	2089
ENSG00000102096	2761	515
ENSG00000068308	3592	7209
ENSG00000279155	817	51
ENSG00000223309	104	2
ENSG00000102057	6082	499
ENSG00000068400	6841	3187
ENSG00000068323	4207	10092
ENSG00000147144	5318	3907
ENSG00000243279	1662	362
ENSG00000288053	1432	1
ENSG00000196998	4691	2215
ENSG00000206936	138	2
ENSG00000068394	1658	1268
ENSG00000265033	294	39
ENSG00000280116	255	13
ENSG00000269313	5107	208
ENSG00000279422	397	19
ENSG00000102007	1303	2513
ENSG00000012211	3656	1711
ENSG00000102003	5215	89
ENSG00000237341	542	0
ENSG00000102001	6928	510
ENSG00000230216	546	231
ENSG00000101997	2507	1848
ENSG00000049768	3086	169
ENSG00000286181	4190	31
ENSG00000049769	4378	470
ENSG00000270012	2715	113
ENSG00000286031	839	1
ENSG00000215274	538	3
ENSG00000224659	541	1
ENSG00000274274	530	0
ENSG00000275113	403	0
ENSG00000236737	117	0
ENSG00000237671	527	0
ENSG00000227488	527	0
ENSG00000236362	659	0
ENSG00000216649	520	0
ENSG00000215269	527	0
ENSG00000224902	527	0
ENSG00000205777	3237	0
ENSG00000189064	528	0
ENSG00000213856	850	103
ENSG00000227391	3837	1
ENSG00000068985	659	0
ENSG00000101951	2241	0
ENSG00000234390	2175	114
ENSG00000273820	3075	357
ENSG00000220132	743	0
ENSG00000171365	11457	545
ENSG00000201341	107	0
ENSG00000207758	91	0
ENSG00000207768	86	0
ENSG00000207785	84	0
ENSG00000208015	65	0
ENSG00000211538	84	0
ENSG00000239057	79	1
ENSG00000207970	97	0
ENSG00000272080	86	0
ENSG00000181977	213	0
ENSG00000202495	101	0
ENSG00000147081	3027	1
ENSG00000147082	5412	28
ENSG00000274588	7494	0
ENSG00000158352	10333	859
ENSG00000222303	100	0
ENSG00000226881	429	24
ENSG00000130385	1262	0
ENSG00000238190	435	0
ENSG00000227493	936	0
ENSG00000230926	705	0
ENSG00000230317	5652	6
ENSG00000237926	814	1
ENSG00000229151	2211	2
ENSG00000287767	1451	2
ENSG00000122824	2062	241
ENSG00000226530	8790	36
ENSG00000187690	1896	10
ENSG00000196368	2381	214
ENSG00000234766	2113	6
ENSG00000224109	1945	13
ENSG00000283093	1620	7
ENSG00000223591	1620	6
ENSG00000189369	2791	414
ENSG00000179222	6013	10422
ENSG00000236576	1099	11
ENSG00000252377	104	3
ENSG00000228827	154	0
ENSG00000232951	636	7
ENSG00000237528	189	0
ENSG00000232562	735	0
ENSG00000182776	2369	0
ENSG00000279750	760	0
ENSG00000187243	4947	3962
ENSG00000221705	128	0
ENSG00000154545	4809	3922
ENSG00000221475	128	0
ENSG00000287215	3856	0
ENSG00000179028	2369	0
ENSG00000276474	597	0
ENSG00000275335	86	0
ENSG00000155622	627	0
ENSG00000225957	312	0
ENSG00000276897	180	1
ENSG00000224556	237	0
ENSG00000250084	304	0
ENSG00000278358	296	0
ENSG00000278160	630	0
ENSG00000275643	867	0
ENSG00000204379	939	0
ENSG00000223395	280	0
ENSG00000204382	1414	0
ENSG00000277289	343	0
ENSG00000227058	305	0
ENSG00000231593	193	0
ENSG00000228771	306	0
ENSG00000185319	245	0
ENSG00000197185	473	0
ENSG00000234792	545	1
ENSG00000157965	579	0
ENSG00000187754	1340	0
ENSG00000228354	751	3
ENSG00000222608	117	0
ENSG00000225508	287	0
ENSG00000237275	271	9
ENSG00000241476	1536	3
ENSG00000223958	759	0
ENSG00000225397	187	0
ENSG00000229826	207	0
ENSG00000268447	2255	6
ENSG00000269281	272	11
ENSG00000226867	287	0
ENSG00000204363	642	0
ENSG00000229885	130	0
ENSG00000171405	1115	0
ENSG00000196395	307	0
ENSG00000224781	1196	36
ENSG00000171402	567	0
ENSG00000179304	4456	2677
ENSG00000286118	1857	5
ENSG00000268350	6608	2696
ENSG00000184194	4910	744
ENSG00000270497	496	11
ENSG00000184205	4948	6384
ENSG00000234019	615	0
ENSG00000232593	9927	466
ENSG00000235224	257	1
ENSG00000231340	1082	70
ENSG00000227329	167	5
ENSG00000126012	8727	18451
ENSG00000276575	78	3
ENSG00000277474	57	0
ENSG00000235262	755	7
ENSG00000124313	13115	2333
ENSG00000226299	833	1
ENSG00000207408	113	0
ENSG00000236571	180	0
ENSG00000234413	520	0
ENSG00000072501	10484	5634
ENSG00000278204	93	0
ENSG00000158423	2993	148
ENSG00000072506	1112	1615
ENSG00000233250	218	11
ENSG00000235416	757	1
ENSG00000199422	102	0
ENSG00000086758	17379	20282
ENSG00000271886	119	2
ENSG00000208012	83	0
ENSG00000224735	179	0
ENSG00000226110	234	0
ENSG00000229037	527	3
ENSG00000235916	423	3
ENSG00000201618	108	0
ENSG00000172943	9314	2879
ENSG00000184083	8799	617
ENSG00000224949	288	3
ENSG00000196632	11472	302
ENSG00000234566	739	2
ENSG00000207104	107	0
ENSG00000158526	4076	1575
ENSG00000102302	4343	1875
ENSG00000130119	11949	4279
ENSG00000215197	654	1
ENSG00000102313	5493	489
ENSG00000102316	2943	22448
ENSG00000221716	128	17
ENSG00000275387	121	1
ENSG00000067445	6716	2873
ENSG00000221750	129	0
ENSG00000158571	2168	52
ENSG00000169188	3239	2244
ENSG00000158578	2047	4
ENSG00000278283	373	1
ENSG00000234466	894	9
ENSG00000238269	540	4
ENSG00000234068	651	1
ENSG00000278319	390	0
ENSG00000276929	943	0
ENSG00000182518	2499	249
ENSG00000186678	313	0
ENSG00000229760	531	0
ENSG00000231947	806	0
ENSG00000238047	901	0
ENSG00000256045	1051	683
ENSG00000158639	743	0
ENSG00000204279	759	0
ENSG00000232765	501	0
ENSG00000266328	88	0
ENSG00000283334	88	0
ENSG00000187601	1440	612
ENSG00000247746	4407	505
ENSG00000277516	333	0
ENSG00000200635	102	0
ENSG00000235136	444	0
ENSG00000189299	2793	0
ENSG00000229594	307	0
ENSG00000169164	293	0
ENSG00000083750	2725	607
ENSG00000227486	12464	94
ENSG00000214745	1275	32
ENSG00000102349	12729	1213
ENSG00000234135	473	5
ENSG00000188021	4230	2365
ENSG00000230105	713	14
ENSG00000204272	2506	521
ENSG00000237748	336	55
ENSG00000204271	15841	461
ENSG00000224799	644	0
ENSG00000237708	772	3
ENSG00000186787	1477	203
ENSG00000226310	665	11
ENSG00000147059	2889	198
ENSG00000286977	1984	89
ENSG00000231765	382	0
ENSG00000165591	2019	374
ENSG00000231831	2764	38
ENSG00000198455	5894	871
ENSG00000215174	3194	9
ENSG00000227427	973	3
ENSG00000198205	4113	425
ENSG00000228004	967	0
ENSG00000235124	1448	332
ENSG00000236852	1077	34
ENSG00000235170	961	0
ENSG00000228182	610	0
ENSG00000234570	2970	1
ENSG00000277499	1594	0
ENSG00000235437	14146	2385
ENSG00000230823	427	24
ENSG00000186767	4105	370
ENSG00000233661	426	17
ENSG00000131089	14543	1517
ENSG00000231729	394	1
ENSG00000236813	526	220
ENSG00000222532	86	0
ENSG00000232794	754	11
ENSG00000226010	1771	3
ENSG00000184675	8407	452
ENSG00000287370	635	2
ENSG00000244006	298	1
ENSG00000198881	1267	8
ENSG00000102043	2803	41
ENSG00000213754	1436	12
ENSG00000283349	664	0
ENSG00000230889	1745	0
ENSG00000227261	631	0
ENSG00000226502	1457	0
ENSG00000225814	670	1
ENSG00000236982	301	0
ENSG00000126970	5173	457
ENSG00000237971	1362	6
ENSG00000225569	1548	24
ENSG00000231857	961	2
ENSG00000237963	658	6
ENSG00000102053	7829	235
ENSG00000228158	589	59
ENSG00000227534	968	3
ENSG00000001497	5589	2067
ENSG00000227942	1524	53
ENSG00000147065	5987	15955
ENSG00000231809	892	0
ENSG00000276689	407	0
ENSG00000233833	1160	0
ENSG00000230039	995	6
ENSG00000237311	1701	0
ENSG00000217835	908	189
ENSG00000274536	4053	10
ENSG00000284567	110	0
ENSG00000155659	2333	231
ENSG00000215168	1001	0
ENSG00000237294	1513	24
ENSG00000089472	7113	2667
ENSG00000231356	1011	0
ENSG00000226820	1188	0
ENSG00000235892	1677	3
ENSG00000131080	3616	516
ENSG00000222667	107	0
ENSG00000226280	1948	0
ENSG00000233710	825	0
ENSG00000169083	12786	11565
ENSG00000234201	941	0
ENSG00000260118	1432	25
ENSG00000079482	8089	695
ENSG00000228328	1248	31
ENSG00000252145	65	0
ENSG00000228125	570	3
ENSG00000206646	113	1
ENSG00000225925	1015	0
ENSG00000181704	8608	2642
ENSG00000206747	107	1
ENSG00000236735	375	168
ENSG00000234463	202	0
ENSG00000130052	5558	1366
ENSG00000232267	1257	11
ENSG00000213740	1160	405
ENSG00000090776	3303	4426
ENSG00000181191	3117	1181
ENSG00000172186	594	19
ENSG00000215162	2385	0
ENSG00000231706	310	1
ENSG00000130054	4928	173
ENSG00000228160	610	0
ENSG00000158813	7002	180
ENSG00000285776	119	0
ENSG00000272351	119	0
ENSG00000212434	200	0
ENSG00000233229	852	48
ENSG00000211991	67	0
ENSG00000286077	1327	0
ENSG00000147160	2453	0
ENSG00000189401	1723	0
ENSG00000226579	1122	1
ENSG00000235382	1343	1
ENSG00000089289	1864	1981
ENSG00000220925	513	5
ENSG00000203588	542	10
ENSG00000184210	1712	9
ENSG00000242657	309	1
ENSG00000204195	1466	3
ENSG00000200473	121	0
ENSG00000186912	1595	15
ENSG00000120500	1729	29
ENSG00000147127	1344	16
ENSG00000120509	1393	619
ENSG00000090889	4573	50
ENSG00000231053	349	0
ENSG00000201377	97	0
ENSG00000130055	2638	5
ENSG00000284391	1529	7
ENSG00000082458	7870	2041
ENSG00000200431	144	0
ENSG00000231651	482	2
ENSG00000120498	3371	3
ENSG00000230187	297	0
ENSG00000277492	217	0
ENSG00000280704	216	0
ENSG00000213747	340	0
ENSG00000165349	2268	1233
ENSG00000230629	330	1138
ENSG00000229324	375	3
ENSG00000212605	164	1
ENSG00000227536	1566	42
ENSG00000147164	2595	2529
ENSG00000184481	3790	2155
ENSG00000204165	1128	3
ENSG00000285171	2371	0
ENSG00000147168	2760	71
ENSG00000184634	7425	6825
ENSG00000196338	4006	440
ENSG00000228427	934	10
ENSG00000169562	2465	154
ENSG00000147130	6916	3678
ENSG00000147140	5292	10399
ENSG00000147166	2185	12
ENSG00000224208	640	17
ENSG00000213706	571	11
ENSG00000147133	10860	2132
ENSG00000275975	303	0
ENSG00000229601	253	15
ENSG00000213018	432	140
ENSG00000199751	102	0
ENSG00000243468	1247	2
ENSG00000215120	1545	2
ENSG00000147162	9786	8544
ENSG00000147174	3621	30
ENSG00000186810	1862	119
ENSG00000237265	1995	1
ENSG00000283599	1791	2
ENSG00000230934	248	0
ENSG00000281852	4113	11
ENSG00000215115	1756	8
ENSG00000226870	834	3
ENSG00000237182	250	0
ENSG00000237717	250	0
ENSG00000234442	1389	2
ENSG00000215113	1756	11
ENSG00000224617	251	0
ENSG00000229030	230	0
ENSG00000283178	1552	9
ENSG00000204131	17706	1140
ENSG00000201392	103	0
ENSG00000196933	348	359
ENSG00000242732	4779	1351
ENSG00000225471	502	0
ENSG00000102309	4357	270
ENSG00000239577	339	15
ENSG00000186871	4344	75
ENSG00000198034	2930	33328
ENSG00000238926	101	0
ENSG00000125931	1760	159
ENSG00000285547	1970	4
ENSG00000147099	22888	657
ENSG00000222810	191	19
ENSG00000067177	6350	897
ENSG00000225858	250	6
ENSG00000231944	598	0
ENSG00000273788	216	0
ENSG00000213698	845	1
ENSG00000201271	164	0
ENSG00000184911	1913	97
ENSG00000269911	1490	29
ENSG00000268994	465	10
ENSG00000225396	463	6
ENSG00000269502	1853	94
ENSG00000283594	463	5
ENSG00000275520	465	10
ENSG00000226725	1167	0
ENSG00000184388	3168	2
ENSG00000186288	2237	1
ENSG00000231963	1167	0
ENSG00000204118	2044	1
ENSG00000186462	2553	122
ENSG00000230311	435	129
ENSG00000237014	1063	0
ENSG00000225664	731	0
ENSG00000207486	107	0
ENSG00000131264	1515	0
ENSG00000233162	268	0
ENSG00000269904	2539	17
ENSG00000237475	739	0
ENSG00000204116	6939	409
ENSG00000230146	1176	37
ENSG00000270641	37027	49
ENSG00000229807	25266	13308
ENSG00000274655	68	0
ENSG00000277577	126	0
ENSG00000278039	85	0
ENSG00000182707	285	1
ENSG00000230590	41346	3497
ENSG00000225470	20655	588
ENSG00000274430	135	0
ENSG00000276784	69	0
ENSG00000228906	451	27
ENSG00000271199	347	8
ENSG00000233984	359	0
ENSG00000203397	510	11
ENSG00000234969	1182	35
ENSG00000223650	2387	15
ENSG00000232928	1950	19
ENSG00000280375	592	6
ENSG00000230986	111	0
ENSG00000224430	1467	28
ENSG00000231549	177	18
ENSG00000204113	1225	13
ENSG00000228492	1762	182
ENSG00000271533	3685	387
ENSG00000202566	85	0
ENSG00000212027	72	0
ENSG00000283534	70	0
ENSG00000265727	301	13
ENSG00000278421	71	0
ENSG00000273974	94	0
ENSG00000275254	147	0
ENSG00000275625	147	0
ENSG00000207820	106	0
ENSG00000199168	72	0
ENSG00000277922	218	0
ENSG00000187969	855	0
ENSG00000226515	148	0
ENSG00000213269	761	7
ENSG00000239745	298	0
ENSG00000230665	2203	53
ENSG00000213695	583	95
ENSG00000147100	4292	2710
ENSG00000231206	937	67
ENSG00000131263	10627	2890
ENSG00000230673	459	0
ENSG00000199885	107	0
ENSG00000050030	11869	56
ENSG00000271589	160	0
ENSG00000131269	5364	898
ENSG00000094841	3689	418
ENSG00000229661	300	0
ENSG00000199601	107	0
ENSG00000232186	1228	50
ENSG00000102383	6820	233
ENSG00000233254	483	982
ENSG00000237089	517	1
ENSG00000224775	2703	18
ENSG00000215105	6081	1759
ENSG00000186675	2268	21
ENSG00000233063	591	3
ENSG00000226753	189	11
ENSG00000226854	1234	1
ENSG00000232332	436	6
ENSG00000102390	1207	458
ENSG00000237252	461	0
ENSG00000201826	107	1
ENSG00000274398	1614	0
ENSG00000213684	1005	47
ENSG00000198934	3633	453
ENSG00000223259	119	1
ENSG00000235447	1062	0
ENSG00000280870	4172	3
ENSG00000283242	88	0
ENSG00000207995	98	0
ENSG00000201447	119	0
ENSG00000234404	570	0
ENSG00000196468	1666	1
ENSG00000085224	19266	12037
ENSG00000237106	214	0
ENSG00000102158	4862	4421
ENSG00000200906	107	0
ENSG00000263410	258	2
ENSG00000131174	3025	415
ENSG00000165240	10920	1072
ENSG00000102144	5437	5625
ENSG00000248503	2433	18
ENSG00000226784	1690	1318
ENSG00000187325	2735	1132
ENSG00000223592	1155	1
ENSG00000173198	5567	205
