GeneID	Length	third.sorted.bam
ENSG00000168077	42909	1787
ENSG00000222862	100	0
ENSG00000253560	310	0
ENSG00000279302	2596	3
ENSG00000265075	95	0
ENSG00000284351	83	0
ENSG00000253875	25638	0
ENSG00000147419	39338	65
ENSG00000171320	40692	111
ENSG00000202242	104	0
ENSG00000168078	28459	83
ENSG00000253176	1906	0
ENSG00000168079	122791	48
ENSG00000265847	78	0
ENSG00000253290	267	0
ENSG00000253615	150	0
ENSG00000253397	5830	0
ENSG00000189233	61973	77
ENSG00000134014	101484	607
ENSG00000250516	1634	0
ENSG00000253907	476	0
ENSG00000253690	89193	32
ENSG00000239198	884	0
ENSG00000168081	26370	6
ENSG00000186918	57112	486
ENSG00000214050	141992	1011
ENSG00000286804	2095	0
ENSG00000254370	4532	0
ENSG00000207361	104	0
ENSG00000253567	8639	0
ENSG00000104290	80063	508
ENSG00000265251	67	0
ENSG00000202411	109	0
ENSG00000012232	155131	1543
ENSG00000246339	11816	0
ENSG00000104299	122582	1163
ENSG00000254034	3944	0
ENSG00000242958	316	0
ENSG00000147421	174370	2555
ENSG00000273710	286	0
ENSG00000259196	6280	0
ENSG00000200719	111	0
ENSG00000259366	751	0
ENSG00000197892	195847	1692
ENSG00000259607	1176	0
ENSG00000254129	30157	0
ENSG00000253770	568	0
ENSG00000120875	17621	9976
ENSG00000285601	8931	204
ENSG00000260253	751	0
ENSG00000253632	3012	157
ENSG00000253182	16171	8
ENSG00000280147	1426	1
ENSG00000243844	554	18
ENSG00000251191	74188	91
ENSG00000253490	50184	118
ENSG00000248964	39540	16
ENSG00000254086	7018	0
ENSG00000253604	3222	1
ENSG00000253279	33165	15
ENSG00000264788	77	0
ENSG00000254013	1188	6
ENSG00000239175	108	0
ENSG00000133872	20206	2157
ENSG00000272256	710	0
ENSG00000104660	81801	727
ENSG00000241511	396	0
ENSG00000177669	12995	0
ENSG00000271869	403	0
ENSG00000104671	27321	189
ENSG00000253708	4335	0
ENSG00000285669	8904	169
ENSG00000272375	645	0
ENSG00000248159	3616	19
ENSG00000254316	591	1
ENSG00000287590	1907	1
ENSG00000253346	317	0
ENSG00000254152	482	0
ENSG00000127589	1646	2441
ENSG00000254109	3283	58
ENSG00000157110	187746	4794
ENSG00000279041	1422	0
ENSG00000197265	79919	659
ENSG00000253112	619	0
ENSG00000253457	7485	0
ENSG00000254172	114	0
ENSG00000104687	49781	1295
ENSG00000104691	34760	395
ENSG00000271081	304	0
ENSG00000104695	39858	1028
ENSG00000133863	81460	21
ENSG00000253204	276	3
ENSG00000253793	863	2
ENSG00000172733	37914	12
ENSG00000165392	142351	1280
ENSG00000253579	264	0
ENSG00000253961	10090	2
ENSG00000229211	1091	0
ENSG00000253377	115264	15
ENSG00000254095	7283	0
ENSG00000253275	1190	0
ENSG00000287204	10106	1
ENSG00000222468	106	0
ENSG00000157168	1216445	960
ENSG00000286648	13472	0
ENSG00000253974	113286	0
ENSG00000252261	126	0
ENSG00000200246	128	0
ENSG00000254049	8100	0
ENSG00000286131	189	0
ENSG00000212407	106	0
ENSG00000247134	117533	60
ENSG00000254346	946	0
ENSG00000254090	1783	0
ENSG00000253393	271	0
ENSG00000253993	300	1
ENSG00000252735	100	0
ENSG00000272338	577	8
ENSG00000172728	102323	768
ENSG00000254061	433	0
ENSG00000129696	39800	238
ENSG00000198042	16081	0
ENSG00000239039	104	1
ENSG00000253232	138	0
ENSG00000252505	98	0
ENSG00000253995	309	34
ENSG00000133874	19375	598
ENSG00000240189	299	0
ENSG00000133878	8694	37
ENSG00000253642	434249	227
ENSG00000253684	359	0
ENSG00000263794	287	0
ENSG00000253569	775	0
ENSG00000240738	744	0
ENSG00000188512	313	0
ENSG00000254194	35895	0
ENSG00000254302	32628	6
ENSG00000253108	118293	7
ENSG00000254033	19653	0
ENSG00000215264	651	0
ENSG00000254344	81337	10
ENSG00000243181	475	73
ENSG00000287152	12918	0
ENSG00000156687	561076	504
ENSG00000279099	2262	0
ENSG00000232024	588	0
ENSG00000286693	35540	0
ENSG00000253452	329072	34
ENSG00000253524	90731	0
ENSG00000254309	286	0
ENSG00000253504	1124	0
ENSG00000254384	524	0
ENSG00000253685	206	0
ENSG00000253610	120	0
ENSG00000206871	107	0
ENSG00000254320	366	0
ENSG00000253363	401141	222
ENSG00000244708	412	0
ENSG00000199985	107	0
ENSG00000215262	151802	160
ENSG00000274489	608	0
ENSG00000219491	826	0
ENSG00000243503	436	0
ENSG00000254038	1978	0
ENSG00000253650	241	1
ENSG00000253123	5417	316
ENSG00000253746	1286	3
ENSG00000253161	132843	646
ENSG00000253388	721	0
ENSG00000253414	5049	0
ENSG00000254111	7486	81
ENSG00000254290	2379	9
ENSG00000254306	25337	21
ENSG00000253344	48373	106
ENSG00000223215	108	0
ENSG00000183779	4238	6480
ENSG00000253181	16178	11
ENSG00000183154	2666	1
ENSG00000147475	21822	1135
ENSG00000233170	667	0
ENSG00000147471	17174	709
ENSG00000020181	60706	1387
ENSG00000104221	6594	55
ENSG00000156675	40880	1986
ENSG00000280064	2385	0
ENSG00000241032	300	0
ENSG00000169154	5844	0
ENSG00000285880	31614	25
ENSG00000188778	3610	0
ENSG00000270865	304	0
ENSG00000187840	29832	1280
ENSG00000260949	911	31
ENSG00000286677	17167	34
ENSG00000272128	461	1
ENSG00000129691	38584	801
ENSG00000253437	107	0
ENSG00000240015	1378	0
ENSG00000147465	8293	8
ENSG00000253356	15032	20
ENSG00000175324	13396	145
ENSG00000253739	107	0
ENSG00000156735	36769	385
ENSG00000248585	2540	0
ENSG00000285632	7739	30
ENSG00000085788	50341	696
ENSG00000147535	6114	0
ENSG00000147548	112569	2013
ENSG00000255487	793	0
ENSG00000254898	1571	0
ENSG00000272092	1098	17
ENSG00000165046	23321	49
ENSG00000077782	68620	9639
ENSG00000272159	695	0
ENSG00000255201	4208	0
ENSG00000239218	1318	0
ENSG00000196166	50106	54
ENSG00000253361	17602	0
ENSG00000253570	540	83
ENSG00000254321	5582	2
ENSG00000147526	124843	877
ENSG00000207258	112	0
ENSG00000253586	2654	0
ENSG00000253829	1574	0
ENSG00000169499	72678	788
ENSG00000253645	2652	0
ENSG00000169495	14436	90
ENSG00000169490	8017	257
ENSG00000168615	108393	562
ENSG00000207199	69	0
ENSG00000197140	177928	166
ENSG00000243095	1164	0
ENSG00000253160	535	0
ENSG00000196115	102788	34
ENSG00000197475	71808	8
ENSG00000254067	57159	13
ENSG00000168619	145577	38
ENSG00000104755	94555	32
ENSG00000253332	307	0
ENSG00000253233	377	0
ENSG00000131203	26516	0
ENSG00000253939	91474	6
ENSG00000253838	1493	0
ENSG00000254287	2815	0
ENSG00000188676	81778	12
ENSG00000253790	631	0
ENSG00000253381	3767	1
ENSG00000253665	12818	3
ENSG00000176907	1829	46
ENSG00000254143	11155	3
ENSG00000253802	54437	8
ENSG00000253354	32030	7
ENSG00000272479	594	1
ENSG00000165061	367244	172
ENSG00000254383	1839	0
ENSG00000206867	107	0
ENSG00000104332	47512	1127
ENSG00000263372	96	0
ENSG00000239281	136	0
ENSG00000253509	1889	0
ENSG00000206852	103	0
ENSG00000238936	73	0
ENSG00000253396	5122	2
ENSG00000147533	20585	218
ENSG00000253133	68829	145
ENSG00000253943	1282	0
ENSG00000147536	15813	0
ENSG00000253174	4664	0
ENSG00000287535	1784	0
ENSG00000158669	47815	499
ENSG00000264578	11811	0
ENSG00000165066	5641	1
ENSG00000029534	243543	224
ENSG00000274705	68	0
ENSG00000283450	64	0
ENSG00000253389	4576	0
ENSG00000207101	102	0
ENSG00000260588	1770	0
ENSG00000241834	281	0
ENSG00000083168	122516	3088
ENSG00000238966	72	0
ENSG00000244235	519	0
ENSG00000253135	476	0
ENSG00000271938	292	0
ENSG00000261449	992	0
ENSG00000070718	18728	492
ENSG00000104368	32959	1313
ENSG00000253408	37593	110
ENSG00000104365	61352	7651
ENSG00000070501	33355	2035
ENSG00000240395	868	0
ENSG00000104371	3167	7
ENSG00000078668	14314	1898
ENSG00000168575	125452	4544
ENSG00000254131	420	0
ENSG00000254165	776	0
ENSG00000176209	14039	395
ENSG00000147432	40042	15
ENSG00000255101	16364	0
ENSG00000255361	682	0
ENSG00000147434	43773	63
ENSG00000131931	6652	80
ENSG00000286837	1888	6
ENSG00000120925	47654	779
ENSG00000242719	282	0
ENSG00000284062	79	0
ENSG00000168172	133590	1959
ENSG00000202514	108	0
ENSG00000254673	58911	11
ENSG00000168522	51595	1385
ENSG00000200731	145	0
ENSG00000185900	29929	347
ENSG00000254198	403	52
ENSG00000165102	62392	3508
ENSG00000253611	850	0
ENSG00000253884	181	0
ENSG00000255166	220	0
ENSG00000253312	148	0
ENSG00000253186	358	0
ENSG00000253606	1763	9
ENSG00000234713	554	0
ENSG00000253707	181	0
ENSG00000188877	71036	148
ENSG00000238509	107	0
ENSG00000255497	253	0
ENSG00000254342	119	0
ENSG00000201329	214	0
ENSG00000250637	10011	2
ENSG00000254069	826	0
ENSG00000253319	214	1
ENSG00000253418	779	3
ENSG00000254145	336	0
ENSG00000253748	955	0
ENSG00000253195	1982	0
ENSG00000253845	253	0
ENSG00000253198	322	0
ENSG00000276685	89	0
ENSG00000253425	1714	0
ENSG00000248498	59674	29
ENSG00000254070	88	0
ENSG00000251470	1059	1
ENSG00000228984	1129	1
ENSG00000250857	1000	0
ENSG00000286484	8403	9
ENSG00000286554	3040	0
ENSG00000253314	85136	34
ENSG00000253828	667	0
ENSG00000282321	297	0
ENSG00000252594	107	0
ENSG00000254118	1129	0
ENSG00000254156	418	0
ENSG00000253803	1144	0
ENSG00000253745	6272	0
ENSG00000253782	21247	25
ENSG00000215179	2142	2
ENSG00000222099	303	0
ENSG00000248347	109290	188
ENSG00000285992	3367	0
ENSG00000200986	107	0
ENSG00000188873	654	0
ENSG00000248531	655	0
ENSG00000254348	256	0
ENSG00000255366	2491	0
ENSG00000253502	346	0
ENSG00000253817	292	0
ENSG00000215177	454	0
ENSG00000164808	475429	15632
ENSG00000253330	1108	0
ENSG00000269924	752	0
ENSG00000251354	1123	0
ENSG00000254065	463	0
ENSG00000207369	107	0
ENSG00000221869	1252	684
ENSG00000253729	187068	4492
ENSG00000207450	101	0
ENSG00000287959	2245	0
ENSG00000104738	17976	4544
ENSG00000222522	108	0
ENSG00000169139	56294	1163
ENSG00000253843	778	0
ENSG00000253654	669	0
ENSG00000252710	104	0
ENSG00000277418	102	0
ENSG00000224594	460	6
ENSG00000279881	2899	3
ENSG00000253140	2306	0
ENSG00000253688	4915	1
ENSG00000253608	146944	25
ENSG00000233858	4221	0
ENSG00000253702	23561	0
ENSG00000253455	3431	0
ENSG00000253892	1635	0
ENSG00000034239	24523	15
ENSG00000286878	5770	2
ENSG00000233109	465	0
ENSG00000019549	4143	232
ENSG00000287788	5372	0
ENSG00000286701	11885	1
ENSG00000168333	21780	1
ENSG00000253474	142874	24
ENSG00000199640	338	0
ENSG00000254268	215	0
ENSG00000253380	15418	0
ENSG00000253206	18029	1
ENSG00000253810	1106	0
ENSG00000253484	3359	0
ENSG00000271148	584	0
ENSG00000147481	886904	291
ENSG00000253849	1261	0
ENSG00000254392	671	0
ENSG00000254358	339	0
ENSG00000253340	533	0
ENSG00000201316	145	0
ENSG00000253664	63431	33
ENSG00000147485	489869	695
ENSG00000254025	908	0
ENSG00000254225	495	0
ENSG00000272076	572	8
ENSG00000168300	81612	2920
ENSG00000253475	418	0
ENSG00000228801	50607	371
ENSG00000272024	407	11
ENSG00000253844	61517	35
ENSG00000254136	12146	0
ENSG00000147488	350121	114
ENSG00000254314	4073	0
ENSG00000253551	5219	0
ENSG00000253924	7488	0
ENSG00000240534	347	0
ENSG00000196711	31394	12
ENSG00000023287	123386	4889
ENSG00000271555	239	0
ENSG00000183729	2687	0
ENSG00000248911	1006	0
ENSG00000250494	649	2
ENSG00000254687	65113	5
ENSG00000082556	25982	0
ENSG00000260484	2172	0
ENSG00000253369	89958	111
ENSG00000274295	581	0
ENSG00000237807	30814	859
ENSG00000254204	736	0
ENSG00000240919	797	16
ENSG00000206144	3241	1
ENSG00000253668	200	1
ENSG00000047249	128016	2469
ENSG00000147509	107509	365
ENSG00000272457	500	0
ENSG00000244159	237	0
ENSG00000200528	106	0
ENSG00000187735	55905	2008
ENSG00000253667	2980	0
ENSG00000260955	2641	23
ENSG00000120992	55651	1760
ENSG00000254274	453	0
ENSG00000276353	279	0
ENSG00000137547	13274	562
ENSG00000251835	76	0
ENSG00000270980	454	0
ENSG00000253840	274	0
ENSG00000199212	209	0
ENSG00000276605	951	0
ENSG00000286471	13173	7
ENSG00000244107	258	0
ENSG00000164736	2958	97
ENSG00000274310	3402	3
ENSG00000270275	367	0
ENSG00000104237	362299	322
ENSG00000226098	499	0
ENSG00000253114	730	0
ENSG00000286348	14325	6
ENSG00000206579	440027	152
ENSG00000253976	7156	0
ENSG00000253857	3282	0
ENSG00000248522	5631	0
ENSG00000254357	3738	0
ENSG00000167904	76984	648
ENSG00000222955	111	0
ENSG00000137574	53000	1706
ENSG00000254087	134335	892
ENSG00000254325	2145	0
ENSG00000199405	133	0
ENSG00000240905	301	0
ENSG00000241997	295	1
ENSG00000236814	1170	130
ENSG00000008988	7287	3340
ENSG00000238650	67	0
ENSG00000253603	683	0
ENSG00000248578	1069	109
ENSG00000172680	1041	0
ENSG00000221093	111	0
ENSG00000181690	50416	48
ENSG00000170791	7124	144
ENSG00000272343	486	2
ENSG00000254216	413	0
ENSG00000170786	20767	519
ENSG00000253542	22302	5
ENSG00000181195	9998	3
ENSG00000254254	110707	35
ENSG00000253541	1162	0
ENSG00000246430	63776	0
ENSG00000253139	3740	0
ENSG00000241431	403	29
ENSG00000254055	17603	4
ENSG00000270328	592	0
ENSG00000206975	107	2
ENSG00000104331	35937	1582
ENSG00000222205	108	0
ENSG00000253301	102135	89
ENSG00000251142	485	0
ENSG00000253614	5388	0
ENSG00000215117	7426	0
ENSG00000202265	98	0
ENSG00000253871	24424	0
ENSG00000243050	337	0
ENSG00000287301	2840	0
ENSG00000253821	99568	30
ENSG00000253322	210864	33
ENSG00000254139	4051	0
ENSG00000205293	128627	17
ENSG00000253376	45355	0
ENSG00000169122	209771	767
ENSG00000253523	1349	0
ENSG00000253116	14853	0
ENSG00000242595	434	0
ENSG00000288041	16407	6
ENSG00000253281	16367	6
ENSG00000286578	2472	0
ENSG00000215114	40143	800
ENSG00000250031	2098	0
ENSG00000167910	9986	6
ENSG00000254103	481	0
ENSG00000137575	29936	2648
ENSG00000035681	76346	1849
ENSG00000242970	345	0
ENSG00000198846	313736	476
ENSG00000201231	141	0
ENSG00000254048	1219	0
ENSG00000167912	4439	7
ENSG00000206853	131	0
ENSG00000201763	126	0
ENSG00000254150	328	0
ENSG00000253260	43451	7
ENSG00000253879	18909	2
ENSG00000253413	217	0
ENSG00000253723	310	0
ENSG00000278428	87	0
ENSG00000254775	89845	40
ENSG00000254954	322	0
ENSG00000178538	95989	2959
ENSG00000251396	226868	274
ENSG00000226301	734	0
ENSG00000104388	106709	5257
ENSG00000255321	1080	0
ENSG00000228862	23900	78
ENSG00000255289	3711	2
ENSG00000171316	189289	1698
ENSG00000254432	872	0
ENSG00000287975	27676	40
ENSG00000271377	394	1
ENSG00000254777	56505	187
ENSG00000255397	2167	0
ENSG00000254802	1974	11
ENSG00000177182	444488	596
ENSG00000213881	871	0
ENSG00000254222	27416	0
ENSG00000253711	906	0
ENSG00000198363	214085	10086
ENSG00000254285	1449	0
ENSG00000222898	333	0
ENSG00000264408	72	0
ENSG00000251127	6876	8
ENSG00000254119	159134	144
ENSG00000253834	3772	0
ENSG00000254120	4368	0
ENSG00000253544	819	0
ENSG00000253789	9375	14
ENSG00000237810	1459	0
ENSG00000285971	58792	13
ENSG00000185942	751062	249
ENSG00000254050	1053	0
ENSG00000253975	1614	0
ENSG00000287105	31791	0
ENSG00000253517	2067	0
ENSG00000253431	1100	0
ENSG00000274956	7040	0
ENSG00000240915	1614	3
ENSG00000137563	23728	325
ENSG00000253121	923	0
ENSG00000137561	37501	107
ENSG00000253555	1862	9
ENSG00000270673	718	15
ENSG00000185728	44234	1372
ENSG00000261542	2054	21
ENSG00000241964	278	0
ENSG00000253205	85367	23
ENSG00000215096	394	0
ENSG00000253894	12915	0
ENSG00000253583	3409	0
ENSG00000252358	247	0
ENSG00000287844	41793	2
ENSG00000253554	681998	142
ENSG00000253762	48601	0
ENSG00000253734	44510	0
ENSG00000253231	226	0
ENSG00000254377	10637	0
ENSG00000207816	109	0
ENSG00000287615	6729	0
ENSG00000253750	240	0
ENSG00000253800	420	0
ENSG00000254102	7616	5
ENSG00000180828	3263	11
ENSG00000172817	210975	427
ENSG00000254330	30686	0
ENSG00000287998	63567	23
ENSG00000254006	16338	0
ENSG00000253493	361	0
ENSG00000239261	372	0
ENSG00000280725	23066	0
ENSG00000213873	520	5
ENSG00000254081	36044	36
ENSG00000272010	623	14
ENSG00000200714	90	6
ENSG00000104442	31760	1176
ENSG00000066855	126528	1155
ENSG00000272155	445	0
ENSG00000205268	127989	982
ENSG00000272192	580	3
ENSG00000147570	79693	36
ENSG00000253190	13966	11
ENSG00000147573	48590	12
ENSG00000147571	2089	1
ENSG00000253138	5223	3
ENSG00000287127	68597	298
ENSG00000246145	9389	0
ENSG00000179041	1720	0
ENSG00000285655	15140	0
ENSG00000285791	86039	15
ENSG00000147576	36416	0
ENSG00000253623	839	0
ENSG00000169085	25005	0
ENSG00000206949	107	0
ENSG00000185697	52073	99
ENSG00000175073	38745	658
ENSG00000201365	108	0
ENSG00000288596	18013	0
ENSG00000288602	192877	125
ENSG00000104205	149289	71
ENSG00000213005	606	0
ENSG00000178460	51300	284
ENSG00000245910	4715	328
ENSG00000254341	89	0
ENSG00000261787	16091	82
ENSG00000178125	92506	138
ENSG00000253223	2053	0
ENSG00000121022	40705	379
ENSG00000104218	133838	1998
ENSG00000252637	124	0
ENSG00000250869	2358	0
ENSG00000066777	170271	2657
ENSG00000287214	1595	0
ENSG00000271966	1113	24
ENSG00000241961	558	0
ENSG00000165078	324341	3858
ENSG00000254253	663	0
ENSG00000255130	3079	0
ENSG00000255531	295	0
ENSG00000046889	284987	187
ENSG00000255206	12878	0
ENSG00000254051	454	0
ENSG00000252210	85	0
ENSG00000253964	373	0
ENSG00000248801	29444	31
ENSG00000165084	488069	320
ENSG00000236191	390	0
ENSG00000239184	137	0
ENSG00000254337	4027	8
ENSG00000253658	224104	211
ENSG00000238808	62	0
ENSG00000254332	748	121
ENSG00000253373	2611	3
ENSG00000253479	23434	94
ENSG00000253216	204	0
ENSG00000137573	194292	4036
ENSG00000137571	167933	6296
ENSG00000222889	272	0
ENSG00000254557	6333	0
ENSG00000271113	673	0
ENSG00000246528	20861	29
ENSG00000277740	289	0
ENSG00000255107	1277	3
ENSG00000239580	297	0
ENSG00000223293	118	0
ENSG00000280393	233	0
ENSG00000247570	1701	15
ENSG00000253721	283	213
ENSG00000147596	20043	9
ENSG00000212473	127	0
ENSG00000253173	382	8
ENSG00000140396	294027	6387
ENSG00000213003	469	0
ENSG00000207036	102	0
ENSG00000241204	452	21
ENSG00000253143	9512	0
ENSG00000253967	14554	0
ENSG00000275128	296	0
ENSG00000241105	568	1
ENSG00000287230	10594	1
ENSG00000067167	35199	1829
ENSG00000246366	54703	115
ENSG00000147592	33868	26
ENSG00000243532	306	0
ENSG00000221947	121033	0
ENSG00000285579	559261	1693
ENSG00000223220	95	0
ENSG00000254031	48770	0
ENSG00000104313	394593	380
ENSG00000253124	409	0
ENSG00000254277	27487	13
ENSG00000253287	13271	3
ENSG00000200191	132	0
ENSG00000235531	290227	316
ENSG00000178860	2920	0
ENSG00000241942	340	0
ENSG00000104321	55668	0
ENSG00000253317	5936	6
ENSG00000250979	48815	44
ENSG00000252509	88	0
ENSG00000212989	493	1
ENSG00000254347	8662	3
ENSG00000182674	401125	110
ENSG00000253226	662	0
ENSG00000278193	887	0
ENSG00000253726	19799	0
ENSG00000253784	6882	0
ENSG00000260838	3296	2
ENSG00000147601	39260	1290
ENSG00000222488	100	0
ENSG00000272254	437	0
ENSG00000253636	10884	602
ENSG00000164764	59546	315
ENSG00000237061	2093	0
ENSG00000253564	699	2
ENSG00000274443	18174	30
ENSG00000254213	683	1
ENSG00000147604	5548	3410
ENSG00000121039	30680	44
ENSG00000250295	58751	1
ENSG00000253235	43611	4
ENSG00000253339	5543	0
ENSG00000253302	21523	0
ENSG00000040341	327340	1948
ENSG00000254273	379	0
ENSG00000253383	310	0
ENSG00000254105	314	0
ENSG00000254538	62457	0
ENSG00000258677	190164	56
ENSG00000104343	98814	0
ENSG00000253273	805	0
ENSG00000272469	270	0
ENSG00000286113	3688	3
ENSG00000251633	9654	12
ENSG00000154582	33119	736
ENSG00000175606	10347	245
ENSG00000244295	343	0
ENSG00000253833	391	55
ENSG00000154589	37688	207
ENSG00000212348	108	1
ENSG00000254288	47514	33
ENSG00000240047	766	0
ENSG00000212485	107	0
ENSG00000253983	114992	66
ENSG00000253115	3229	0
ENSG00000104369	86841	162
ENSG00000104381	167743	628
ENSG00000253596	2294	0
ENSG00000207417	107	0
ENSG00000266502	75	0
ENSG00000283505	60	0
ENSG00000254349	223539	105
ENSG00000253341	1001	0
ENSG00000254080	23623	0
ENSG00000283188	55	0
ENSG00000253706	68156	3
ENSG00000253777	525	0
ENSG00000137558	30496	0
ENSG00000254043	5152	2
ENSG00000121005	50054	45
ENSG00000254238	3033	0
ENSG00000253712	8953	1
ENSG00000249395	101615	65
ENSG00000253229	279	0
ENSG00000254023	306	21
ENSG00000164749	158921	593
ENSG00000287352	146197	26
ENSG00000222231	190	0
ENSG00000270866	1094	0
ENSG00000271167	3081	0
ENSG00000254300	117703	21
ENSG00000253661	192109	21
ENSG00000253681	2795	0
ENSG00000254305	613	0
ENSG00000091656	186043	459
ENSG00000276673	175	0
ENSG00000253416	8809	5
ENSG00000266712	83	2
ENSG00000164751	20787	500
ENSG00000253952	278	3
ENSG00000254366	138219	19
ENSG00000254001	5813	2
ENSG00000254266	289867	473
ENSG00000252935	108	0
ENSG00000171033	88928	50
ENSG00000260398	3754	0
ENSG00000286675	39208	9
ENSG00000104427	53677	26
ENSG00000104432	129781	1164
ENSG00000254352	341	0
ENSG00000253919	2290	0
ENSG00000285744	150790	1143
ENSG00000261618	5219	0
ENSG00000253659	55550	36
ENSG00000253391	505	0
ENSG00000240540	1183	351
ENSG00000104435	55042	9
ENSG00000287052	2211	0
ENSG00000164683	5487	108
ENSG00000272138	34733	0
ENSG00000249328	102388	65
ENSG00000238884	63	0
ENSG00000285758	39340	17
ENSG00000147586	111573	4
ENSG00000276418	161916	80
ENSG00000272518	917	0
ENSG00000272264	577	0
ENSG00000076554	196488	1789
ENSG00000254205	4819	0
ENSG00000241550	297	0
ENSG00000265588	85	0
ENSG00000241746	628	85
ENSG00000253238	218575	146
ENSG00000213791	613	0
ENSG00000206649	131	0
ENSG00000253237	285	0
ENSG00000252884	94	0
ENSG00000251867	2139	12
ENSG00000277604	95	0
ENSG00000205189	40647	215
ENSG00000254162	4130	14
ENSG00000260317	1805	18
ENSG00000188856	888	202
ENSG00000252057	59	0
ENSG00000253760	457	0
ENSG00000223327	189	0
ENSG00000254181	889	1
ENSG00000243424	283	0
ENSG00000164684	246331	5400
ENSG00000254331	235	0
ENSG00000212429	133	0
ENSG00000243951	297	0
ENSG00000253516	440	0
ENSG00000286763	36066	13
ENSG00000076641	144259	526
ENSG00000254060	3868	0
ENSG00000254177	9222	0
ENSG00000253214	16160	9
ENSG00000254014	183	0
ENSG00000253677	360	6
ENSG00000272425	2172	3
ENSG00000254027	1576	2
ENSG00000164687	4242	116
ENSG00000253859	82383	253
ENSG00000147588	7114	0
ENSG00000205186	3327	0
ENSG00000170323	4818	0
ENSG00000253374	11658	21
ENSG00000237264	551	0
ENSG00000197416	6398	0
ENSG00000251521	25566	9
ENSG00000254151	1341	0
ENSG00000240427	349	0
ENSG00000205184	1306	0
ENSG00000133731	29418	227
ENSG00000253598	1428	4
ENSG00000280193	2327	18
ENSG00000104231	31570	664
ENSG00000164695	27068	388
ENSG00000253334	23892	5
ENSG00000104497	43286	208
ENSG00000231942	955	0
ENSG00000254689	82397	469
ENSG00000254394	928394	472
ENSG00000254123	62127	0
ENSG00000206228	756	0
ENSG00000253503	162586	0
ENSG00000253836	95918	0
ENSG00000253581	476	0
ENSG00000254189	871	0
ENSG00000253423	1480	0
ENSG00000274116	347	0
ENSG00000253898	5143	0
ENSG00000254202	229751	76
ENSG00000254195	354	0
ENSG00000253362	1116	1
ENSG00000184672	739058	316
ENSG00000206701	107	0
ENSG00000253137	1045	0
ENSG00000248978	907	0
ENSG00000254212	240	0
ENSG00000203413	1090	0
ENSG00000253655	475	1
ENSG00000253283	572	1
ENSG00000133739	38866	1708
ENSG00000260493	4986	43
ENSG00000133740	40005	610
ENSG00000254208	629	0
ENSG00000176731	6374	456
ENSG00000185015	63487	516
ENSG00000258256	23272	0
ENSG00000257962	3554	0
ENSG00000133742	51407	42
ENSG00000164879	75605	197
ENSG00000253549	24320	23
ENSG00000104267	17526	255
ENSG00000254380	44819	10
ENSG00000253680	169	1
ENSG00000270971	3549	2
ENSG00000273567	3831	3
ENSG00000205176	7056	19
ENSG00000276006	912	6
ENSG00000275928	3860	17
ENSG00000276540	3831	1
ENSG00000271381	4023	4
ENSG00000276998	3985	2
ENSG00000274343	4018	2
ENSG00000270416	3862	2
ENSG00000277436	4017	9
ENSG00000277422	1603	0
ENSG00000253154	117707	66
ENSG00000285768	10117	0
ENSG00000287927	3362	1
ENSG00000147614	166903	9
ENSG00000227753	308	0
ENSG00000243761	406	0
ENSG00000147613	41513	0
ENSG00000253675	55261	0
ENSG00000253699	31819	17
ENSG00000164893	107084	57
ENSG00000254231	10156	74
ENSG00000123124	135874	3412
ENSG00000176623	46101	408
ENSG00000250569	1249	0
ENSG00000254088	1471	0
ENSG00000085719	47064	1071
ENSG00000170289	189699	123
ENSG00000253292	835	0
ENSG00000205333	2906	0
ENSG00000233915	1398	0
ENSG00000254115	57477	1
ENSG00000253778	52624	19
ENSG00000253568	160	0
ENSG00000176571	748805	343
ENSG00000253500	214884	65
ENSG00000253401	911	0
ENSG00000251563	3173	0
ENSG00000254376	1127	0
ENSG00000273978	1007	0
ENSG00000176566	3269	0
ENSG00000253171	44949	10
ENSG00000156103	296015	194
ENSG00000253553	560738	231
ENSG00000251904	111	0
ENSG00000250962	985	0
ENSG00000271156	591	0
ENSG00000286984	3196	0
ENSG00000253621	393	15
ENSG00000248231	2451	1
ENSG00000251136	171941	3245
ENSG00000104312	33259	1068
ENSG00000253349	255	1
ENSG00000275103	6972	44
ENSG00000207359	104	10
ENSG00000164823	26040	370
ENSG00000104320	69898	853
ENSG00000104325	52229	1412
ENSG00000104327	36868	22
ENSG00000254180	421689	14
ENSG00000253394	466523	0
ENSG00000199354	113	0
ENSG00000253799	13262	0
ENSG00000180694	169638	21
ENSG00000246792	24510	0
ENSG00000254182	795	0
ENSG00000123119	167653	39
ENSG00000254251	52767	0
ENSG00000253250	26768	5
ENSG00000155099	47071	168
ENSG00000253358	2068	0
ENSG00000254219	2073	0
ENSG00000253738	11266	259
ENSG00000155100	16900	178
ENSG00000214954	117405	456
ENSG00000253525	1464	0
ENSG00000266194	75	0
ENSG00000147606	188662	97
ENSG00000253901	364696	259
ENSG00000200151	277	0
ENSG00000271202	430	1
ENSG00000229182	412	0
ENSG00000079102	148320	204
ENSG00000253576	1511	0
ENSG00000233778	348	38
ENSG00000253118	237	0
ENSG00000253682	10762	1
ENSG00000253749	949	0
ENSG00000253634	195038	35
ENSG00000253177	14791	4
ENSG00000288005	10605	2
ENSG00000248858	179761	79
ENSG00000254020	2088	0
